Node ID,Node Path,Query
1046190,Baby Products/Apparel & Accessories/Baby Boys/Hoodies & Active/Active Sweatshirts,department_name:baby-boys AND item_type_keyword:infant-and-toddler-sweatshirts
13980751,Baby Products/Apparel & Accessories/Baby Boys/Hoodies & Active/Athletic Bottoms,department_name:baby-boys AND item_type_keyword:infant-and-toddler-sweatpants
2475826011,Baby Products/Apparel & Accessories/Baby Boys/Hoodies & Active/Track & Active Jackets,department_name:baby-boys AND item_type_keyword:infant-and-toddler-track-jackets
2475828011,Baby Products/Apparel & Accessories/Baby Boys/Jeans,department_name:baby-boys AND item_type_keyword:infant-and-toddler-jeans
2475852011,Baby Products/Apparel & Accessories/Baby Boys/Layette Sets,department_name:baby-boys AND item_type_keyword:infant-and-toddler-layette-sets
2475843011,Baby Products/Apparel & Accessories/Baby Boys/Leg Warmers,department_name:baby-boys AND item_type_keyword:infant-and-toddler-leg-warmers
2230685011,Baby Products/Apparel & Accessories/Baby Boys/Outerwear & Coats,
2475829011,Baby Products/Apparel & Accessories/Baby Boys/Outerwear & Coats/Coats,department_name:baby-boys AND item_type_keyword:infant-and-toddler-coats
2475830011,Baby Products/Apparel & Accessories/Baby Boys/Outerwear & Coats/Jackets,department_name:baby-boys AND item_type_keyword:infant-and-toddler-outerwear-jackets
2475831011,Baby Products/Apparel & Accessories/Baby Boys/Outerwear & Coats/Vests,department_name:baby-boys AND item_type_keyword:infant-and-toddler-outerwear-vests
1046178,Baby Products/Apparel & Accessories/Baby Boys/Overalls,department_name:baby-boys AND item_type_keyword:infant-and-toddler-overalls
1046176,Baby Products/Apparel & Accessories/Baby Boys/Pants,department_name:baby-boys AND item_type_keyword:infant-and-toddler-pants
1046180,Baby Products/Apparel & Accessories/Baby Boys/Shorts,department_name:baby-boys AND item_type_keyword:infant-and-toddler-shorts
2475836011,Baby Products/Apparel & Accessories/Baby Boys/Sleepwear & Robes,
2475840011,Baby Products/Apparel & Accessories/Baby Boys/Sleepwear & Robes/Blanket Sleepers,department_name:baby-boys AND item_type_keyword:infant-and-toddler-sleepers
2475838011,Baby Products/Apparel & Accessories/Baby Boys/Sleepwear & Robes/Pajama Bottoms,department_name:baby-boys AND item_type_keyword:infant-and-toddler-pajama-bottoms
2475839011,Baby Products/Apparel & Accessories/Baby Boys/Sleepwear & Robes/Pajama Sets,department_name:baby-boys AND item_type_keyword:infant-and-toddler-pajama-sets
2475837011,Baby Products/Apparel & Accessories/Baby Boys/Sleepwear & Robes/Pajama Tops,department_name:baby-boys AND item_type_keyword:infant-and-toddler-pajama-tops
2475841011,Baby Products/Apparel & Accessories/Baby Boys/Sleepwear & Robes/Robes,department_name:baby-boys AND item_type_keyword:infant-and-toddler-robes
2475842011,Baby Products/Apparel & Accessories/Baby Boys/Sleepwear & Robes/Sleepsacks,department_name:baby-boys AND item_type_keyword:infant-and-toddler-sleepsacks
2475832011,Baby Products/Apparel & Accessories/Baby Boys/Snow & Rainwear,
2475834011,Baby Products/Apparel & Accessories/Baby Boys/Snow & Rainwear/Rain Pants,department_name:baby-boys AND item_type_keyword:infant-and-toddler-rain-pants
2475833011,Baby Products/Apparel & Accessories/Baby Boys/Snow & Rainwear/Raincoats & Jackets,department_name:baby-boys AND item_type_keyword:infant-and-toddler-raincoats
2475835011,Baby Products/Apparel & Accessories/Baby Boys/Snow & Rainwear/Snowpants & Bibs,department_name:baby-boys AND item_type_keyword:infant-and-toddler-snowpants
1288638011,Baby Products/Apparel & Accessories/Baby Boys/Snow & Rainwear/Snowsuits,department_name:baby-boys AND item_type_keyword:infant-and-toddler-snowsuits
1046202,Baby Products/Apparel & Accessories/Baby Boys/Socks,department_name:baby-boys AND item_type_keyword:infant-and-toddler-socks
2475814011,Baby Products/Apparel & Accessories/Baby Boys/Suits & Sport Coats,
2475815011,Baby Products/Apparel & Accessories/Baby Boys/Suits & Sport Coats/Sport Coats & Blazers,department_name:baby-boys AND item_type_keyword:infant-and-toddler-sport-coats-and-blazers
2230672011,Baby Products/Apparel & Accessories/Baby Boys/Suits & Sport Coats/Suits,department_name:baby-boys AND item_type_keyword:infant-and-toddler-suits
2475816011,Baby Products/Apparel & Accessories/Baby Boys/Suits & Sport Coats/Tuxedos,department_name:baby-boys AND item_type_keyword:infant-and-toddler-tuxedos
1046188,Baby Products/Apparel & Accessories/Baby Boys/Sweaters,department_name:baby-boys AND item_type_keyword:infant-and-toddler-sweaters
2234613011,Baby Products/Apparel & Accessories/Baby Boys/Swim,
2321338011,Baby Products/Apparel & Accessories/Baby Boys/Swim/Rash Guards & UV Swimwear,department_name:baby-boys AND item_type_keyword:infant-and-toddler-sun-protective-swimwear
2321339011,Baby Products/Apparel & Accessories/Baby Boys/Swim/Swim Diapers,department_name:baby-boys AND item_type_keyword:infant-and-toddler-reusable-swim-diapers
2321340011,Baby Products/Apparel & Accessories/Baby Boys/Swim/Trunks & Shorts,department_name:baby-boys AND item_type_keyword:infant-and-toddler-swim-trunks
2475819011,Baby Products/Apparel & Accessories/Baby Boys/Tops,department_name:baby-boys AND item_type_keyword:infant-and-toddler-shirts
2475822011,Baby Products/Apparel & Accessories/Baby Boys/Tops/Polos,department_name:baby-boys AND item_type_keyword:infant-and-toddler-polo-shirts
2475821011,Baby Products/Apparel & Accessories/Baby Boys/Tops/Tank Tops,department_name:baby-boys AND item_type_keyword:infant-and-toddler-tank-top-and-cami-shirts
2475820011,Baby Products/Apparel & Accessories/Baby Boys/Tops/Tees,department_name:baby-boys AND item_type_keyword:infant-and-toddler-t-shirts
1044512,Baby Products/Apparel & Accessories/Baby Girls,department_name:baby-girls AND item_type_keyword:infant-and-toddler-apparel
2478435011,Baby Products/Apparel & Accessories/Baby Girls/Accessories,department_name:baby-girls AND item_type_keyword:infant-and-toddler-apparel-accessories
2478437011,Baby Products/Apparel & Accessories/Baby Girls/Accessories/Bibs & Burp Cloths,
2498732011,Baby Products/Apparel & Accessories/Baby Girls/Accessories/Bibs & Burp Cloths/Bibs,department_name:baby-girls AND item_type_keyword:baby-bibs
2498733011,Baby Products/Apparel & Accessories/Baby Girls/Accessories/Bibs & Burp Cloths/Burp Cloths,department_name:baby-girls AND item_type_keyword:baby-burp-cloths
2478438011,Baby Products/Apparel & Accessories/Baby Girls/Accessories/Gloves & Mittens,department_name:baby-girls AND item_type_keyword:infant-and-toddler-gloves-and-mittens
2478439011,Baby Products/Apparel & Accessories/Baby Girls/Accessories/Hats & Caps,department_name:baby-girls AND item_type_keyword:infant-and-toddler-hats
2478440011,Baby Products/Apparel & Accessories/Baby Girls/Accessories/Receiving Blankets,department_name:baby-girls AND item_type_keyword:nursery-receiving-blankets
2478441011,Baby Products/Apparel & Accessories/Baby Girls/Accessories/Sunglasses,department_name:baby-girls AND item_type_keyword:infant-and-toddler-sunglasses
1044536,"Baby Products/Apparel & Accessories/Baby Girls/Bloomers, Diaper Covers & Underwear",
2237471011,"Baby Products/Apparel & Accessories/Baby Girls/Bloomers, Diaper Covers & Underwear/Bloomers",department_name:baby-girls AND item_type_keyword:infant-and-toddler-bloomers
2475807011,"Baby Products/Apparel & Accessories/Baby Girls/Bloomers, Diaper Covers & Underwear/Sets",department_name:baby-girls AND item_type_keyword:infant-and-toddler-underwear-sets
2475806011,"Baby Products/Apparel & Accessories/Baby Girls/Bloomers, Diaper Covers & Underwear/Training Pants",department_name:baby-girls AND item_type_keyword:infant-and-toddler-training-underwear
2475805011,"Baby Products/Apparel & Accessories/Baby Girls/Bloomers, Diaper Covers & Underwear/Undershirts, Tanks & Camisoles",department_name:baby-girls AND item_type_keyword:infant-and-toddler-undershirts
2475808011,Baby Products/Apparel & Accessories/Baby Girls/Bodysuits & One Pieces,
1046236,Baby Products/Apparel & Accessories/Baby Girls/Bodysuits & One Pieces/Bodysuits,department_name:baby-girls AND item_type_keyword:infant-and-toddler-bodysuits
2475809011,Baby Products/Apparel & Accessories/Baby Girls/Bodysuits & One Pieces/Footies,department_name:baby-girls AND item_type_keyword:infant-and-toddler-bodysuit-footies
699905011,Baby Products/Apparel & Accessories/Baby Girls/Bodysuits & One Pieces/Rompers,department_name:baby-girls AND item_type_keyword:infant-and-toddler-rompers
2475810011,Baby Products/Apparel & Accessories/Baby Girls/Christening,department_name:baby-girls AND item_type_keyword:infant-and-toddler-christening-apparel
13697531,Baby Products/Apparel & Accessories/Baby Girls/Clothing Sets,department_name:baby-girls AND item_type_keyword:infant-and-toddler-clothing-sets
1044542,Baby Products/Apparel & Accessories/Baby Girls/Dresses,department_name:baby-girls AND item_type_keyword:infant-and-toddler-dresses
2475784011,Baby Products/Apparel & Accessories/Baby Girls/Hoodies & Active,
13972471,Baby Products/Apparel & Accessories/Baby Girls/Hoodies & Active/Active Bottoms,department_name:baby-girls AND item_type_keyword:infant-and-toddler-sweatpants
2475785011,Baby Products/Apparel & Accessories/Baby Girls/Hoodies & Active/Active Hoodies,department_name:baby-girls AND item_type_keyword:infant-and-toddler-hoodies
2475787011,Baby Products/Apparel & Accessories/Baby Girls/Hoodies & Active/Active Sets,department_name:baby-girls AND item_type_keyword:infant-and-toddler-sweatsuits
1046242,Baby Products/Apparel & Accessories/Baby Girls/Hoodies & Active/Active Sweatshirts,department_name:baby-girls AND item_type_keyword:infant-and-toddler-sweatshirts
2475786011,Baby Products/Apparel & Accessories/Baby Girls/Hoodies & Active/Track & Active Jackets,department_name:baby-girls AND item_type_keyword:infant-and-toddler-track-jackets
2475788011,Baby Products/Apparel & Accessories/Baby Girls/Jeans,department_name:baby-girls AND item_type_keyword:infant-and-toddler-jeans
2475813011,Baby Products/Apparel & Accessories/Baby Girls/Layette Sets,department_name:baby-girls AND item_type_keyword:infant-and-toddler-layette-sets
2230684011,Baby Products/Apparel & Accessories/Baby Girls/Outerwear & Coats,
2475789011,Baby Products/Apparel & Accessories/Baby Girls/Outerwear & Coats/Coats,department_name:baby-girls AND item_type_keyword:infant-and-toddler-coats
2475790011,Baby Products/Apparel & Accessories/Baby Girls/Outerwear & Coats/Jackets,department_name:baby-girls AND item_type_keyword:infant-and-toddler-outerwear-jackets
2475791011,Baby Products/Apparel & Accessories/Baby Girls/Outerwear & Coats/Vests,department_name:baby-girls AND item_type_keyword:infant-and-toddler-outerwear-vests
1046222,Baby Products/Apparel & Accessories/Baby Girls/Overalls,department_name:baby-girls AND item_type_keyword:infant-and-toddler-overalls
1046220,Baby Products/Apparel & Accessories/Baby Girls/Pants,department_name:baby-girls AND item_type_keyword:infant-and-toddler-pants
1046224,Baby Products/Apparel & Accessories/Baby Girls/Shorts,department_name:baby-girls AND item_type_keyword:infant-and-toddler-shorts
1046226,"Baby Products/Apparel & Accessories/Baby Girls/Skirts, Skooters & Skorts",department_name:baby-girls AND item_type_keyword:infant-and-toddler-skirts
2475796011,Baby Products/Apparel & Accessories/Baby Girls/Sleepwear & Robes,
2475800011,Baby Products/Apparel & Accessories/Baby Girls/Sleepwear & Robes/Blanket Sleepers,department_name:baby-girls AND item_type_keyword:infant-and-toddler-sleepers
2475801011,Baby Products/Apparel & Accessories/Baby Girls/Sleepwear & Robes/Nightgowns,department_name:baby-girls AND item_type_keyword:infant-and-toddler-nightgowns
2475798011,Baby Products/Apparel & Accessories/Baby Girls/Sleepwear & Robes/Pajama Bottoms,department_name:baby-girls AND item_type_keyword:infant-and-toddler-pajama-bottoms
2475799011,Baby Products/Apparel & Accessories/Baby Girls/Sleepwear & Robes/Pajama Sets,department_name:baby-girls AND item_type_keyword:infant-and-toddler-pajama-sets
2475797011,Baby Products/Apparel & Accessories/Baby Girls/Sleepwear & Robes/Pajama Tops,department_name:baby-girls AND item_type_keyword:infant-and-toddler-pajama-tops
2475802011,Baby Products/Apparel & Accessories/Baby Girls/Sleepwear & Robes/Robes,department_name:baby-girls AND item_type_keyword:infant-and-toddler-robes
2475803011,Baby Products/Apparel & Accessories/Baby Girls/Sleepwear & Robes/Sleepsacks,department_name:baby-girls AND item_type_keyword:infant-and-toddler-sleepsacks
2475792011,Baby Products/Apparel & Accessories/Baby Girls/Snow & Rainwear,
2475794011,Baby Products/Apparel & Accessories/Baby Girls/Snow & Rainwear/Rain Pants,department_name:baby-girls AND item_type_keyword:infant-and-toddler-rain-pants
2475793011,Baby Products/Apparel & Accessories/Baby Girls/Snow & Rainwear/Raincoats & Jackets,department_name:baby-girls AND item_type_keyword:infant-and-toddler-raincoats
2475795011,Baby Products/Apparel & Accessories/Baby Girls/Snow & Rainwear/Snowpants & Bibs,department_name:baby-girls AND item_type_keyword:infant-and-toddler-snowpants
1288639011,Baby Products/Apparel & Accessories/Baby Girls/Snow & Rainwear/Snowsuits,department_name:baby-girls AND item_type_keyword:infant-and-toddler-snowsuits
1046246,Baby Products/Apparel & Accessories/Baby Girls/Socks & Tights,
2475804011,Baby Products/Apparel & Accessories/Baby Girls/Socks & Tights/Leg Warmers,department_name:baby-girls AND item_type_keyword:infant-and-toddler-leg-warmers
1258892011,Baby Products/Apparel & Accessories/Baby Girls/Socks & Tights/Socks,department_name:baby-girls AND item_type_keyword:infant-and-toddler-socks
1258893011,Baby Products/Apparel & Accessories/Baby Girls/Socks & Tights/Tights,department_name:baby-girls AND item_type_keyword:infant-and-toddler-tights
1046240,Baby Products/Apparel & Accessories/Baby Girls/Sweaters,department_name:baby-girls AND item_type_keyword:infant-and-toddler-sweaters
2234612011,Baby Products/Apparel & Accessories/Baby Girls/Swim,
2321331011,Baby Products/Apparel & Accessories/Baby Girls/Swim/Cover-Ups,department_name:baby-girls AND item_type_keyword:infant-and-toddler-swimwear-cover-ups
2321328011,Baby Products/Apparel & Accessories/Baby Girls/Swim/One Pieces,department_name:baby-girls AND item_type_keyword:infant-and-toddler-one-piece-swimsuits
2321330011,Baby Products/Apparel & Accessories/Baby Girls/Swim/Rash Guards & UV Swimwear,department_name:baby-girls AND item_type_keyword:infant-and-toddler-sun-protective-swimwear
2321332011,Baby Products/Apparel & Accessories/Baby Girls/Swim/Swim Diapers,department_name:baby-girls AND item_type_keyword:infant-and-toddler-reusable-swim-diapers
2321329011,Baby Products/Apparel & Accessories/Baby Girls/Swim/Two Pieces,department_name:baby-girls AND item_type_keyword:infant-and-toddler-two-piece-swimsuits
1044532,Baby Products/Apparel & Accessories/Baby Girls/Tops,department_name:baby-girls AND item_type_keyword:infant-and-toddler-shirts
2475782011,Baby Products/Apparel & Accessories/Baby Girls/Tops/Blouses,department_name:baby-girls AND item_type_keyword:infant-and-toddler-blouses
2475781011,Baby Products/Apparel & Accessories/Baby Girls/Tops/Polos,department_name:baby-girls AND item_type_keyword:infant-and-toddler-polo-shirts
2475780011,Baby Products/Apparel & Accessories/Baby Girls/Tops/Tees,department_name:baby-girls AND item_type_keyword:infant-and-toddler-t-shirts
196601011,Baby Products/Baby & Toddler Toys,item_type_keyword:baby-toys
256565011,Baby Products/Baby & Toddler Toys/Activity Play Centers,item_type_keyword:baby-touch-and-feel-toys
2522032011,Baby Products/Baby & Toddler Toys/Balls,item_type_keyword:baby-toy-balls
330390011,Baby Products/Baby & Toddler Toys/Bath Toys,item_type_keyword:bathtub-toys
196603011,Baby Products/Baby & Toddler Toys/Blocks,item_type_keyword:building-and-stacking-toys AND target_audience_keywords:babies
196604011,Baby Products/Baby & Toddler Toys/Car Seat & Stroller Toys,
2519667011,Baby Products/Baby & Toddler Toys/Car Seat & Stroller Toys/Car Seat Toys,item_type_keyword:car-seat-toys
2519668011,Baby Products/Baby & Toddler Toys/Car Seat & Stroller Toys/Stroller Toys,item_type_keyword:baby-stroller-toys
255237011,Baby Products/Baby & Toddler Toys/Crib Toys & Attachments,item_type_keyword:crib-toys
255238011,Baby Products/Baby & Toddler Toys/Electronic Toys,item_type_keyword:electronic-learning-toys AND target_audience_keywords:babies
2522033011,Baby Products/Baby & Toddler Toys/Hammering & Pounding Toys,item_type_keyword:hammering-and-pounding-toys
256566011,Baby Products/Baby & Toddler Toys/Hand & Feet Finders,item_type_keyword:baby-hand-and-feet-finder-toys
1243731011,Baby Products/Baby & Toddler Toys/Indoor Climbers & Play Structures,item_type_keyword:climber-play-structures
196606011,Baby Products/Baby & Toddler Toys/Mirrors,item_type_keyword:baby-mirror-toys
196607011,Baby Products/Baby & Toddler Toys/Music & Sound,item_type_keyword:baby-musical-toys
196610011,Baby Products/Baby & Toddler Toys/Push & Pull Toys,item_type_keyword:push-and-pull-baby-toys
196612011,Baby Products/Baby & Toddler Toys/Rattles,item_type_keyword:baby-rattles
166415011,Baby Products/Baby & Toddler Toys/Rocking & Spring Ride-Ons,
2528034011,Baby Products/Baby & Toddler Toys/Rocking & Spring Ride-Ons/Rocking Ride-Ons,item_type_keyword:childrens-rocking-ride-ons
2528035011,Baby Products/Baby & Toddler Toys/Rocking & Spring Ride-Ons/Spring Ride-Ons,item_type_keyword:childrens-spring-ride-ons
196613011,Baby Products/Baby & Toddler Toys/Shape Sorters,item_type_keyword:baby-shape-and-color-recognition-toys
166048011,Baby Products/Baby & Toddler Toys/Spinning Tops,item_type_keyword:baby-toy-spinning-tops
196608011,Baby Products/Baby & Toddler Toys/Stacking & Nesting Toys,item_type_keyword:sorting-and-stacking-baby-toys
389860011,Baby Products/Baby & Toddler Toys/Stick Horses,item_type_keyword:childrens-stick-horses
196605011,Baby Products/Baby & Toddler Toys/Stuffed Animals & Toys,item_type_keyword:plush-toys AND target_audience_keywords:babies
2522034011,Baby Products/Baby & Toddler Toys/Teaching Clocks,item_type_keyword:childrens-teaching-clocks
166861011,Baby Products/Baby & Toddler Toys/Teethers,item_type_keyword:baby-teether-toys
617769011,Baby Products/Baby & Toddler Toys/Toy Gift Sets,item_type_keyword:baby-toy-gift-sets
405369011,Baby Products/Baby Stationery,
405370011,Baby Products/Baby Stationery/Birth Announcements,item_type_keyword:birth-announcement-cards
405372011,Baby Products/Baby Stationery/Invitations,item_type_keyword:baby-shower-party-invitations
405373011,Baby Products/Baby Stationery/Thank You Cards,item_type_keyword:thank-you-greeting-cards AND thesaurus_subject_keywords:new-baby
166736011,Baby Products/Bathing & Skin Care,item_type_keyword:baby-care-products
322258011,Baby Products/Bathing & Skin Care/Aromatherapy,item_type_keyword:baby-bathing-aromatherapy-products
166737011,Baby Products/Bathing & Skin Care/Bathing Tubs & Seats,item_type_keyword:baby-bathing-seats-and-tubs
166864011,Baby Products/Bathing & Skin Care/Bathroom Safety,item_type_keyword:childrens-bathroom-safety-products
322259011,Baby Products/Bathing & Skin Care/Bubble Bath,item_type_keyword:baby-bubble-bath
16027271,Baby Products/Bathing & Skin Care/Conditioners,item_type_keyword:childrens-hair-conditioners
617764011,Baby Products/Bathing & Skin Care/Gift Sets,item_type_keyword:baby-bathing-gift-sets
239221011,Baby Products/Bathing & Skin Care/Grooming & Healthcare Kits,item_type_keyword:baby-health-and-personal-care-kits
723030011,Baby Products/Bathing & Skin Care/Non-Slip Bath Mats,item_type_keyword:non-slip-bathtub-mats
166739011,Baby Products/Bathing & Skin Care/Shampoo,item_type_keyword:childrens-hair-shampoos
166740011,Baby Products/Bathing & Skin Care/Skin Care,item_type_keyword:baby-skin-care-products
322263011,Baby Products/Bathing & Skin Care/Skin Care/Diaper Creams,item_type_keyword:diaper-creams
322264011,Baby Products/Bathing & Skin Care/Skin Care/Lotions,item_type_keyword:( baby-lotions OR baby-bathing-cleansing-lotions )
322265011,Baby Products/Bathing & Skin Care/Skin Care/Oils,item_type_keyword:baby-oils
322266011,Baby Products/Bathing & Skin Care/Skin Care/Powders,item_type_keyword:baby-powders
1253810011,Baby Products/Bathing & Skin Care/Soaps & Cleansers,
1253811011,Baby Products/Bathing & Skin Care/Soaps & Cleansers/Bar Soaps,item_type_keyword:baby-bar-soaps
668889011,Baby Products/Bathing & Skin Care/Soaps & Cleansers/Body Wash,item_type_keyword:baby-bathing-body-washes
322260011,Baby Products/Bathing & Skin Care/Soaps & Cleansers/Foaming Soaps,item_type_keyword:baby-bathing-foams
322261011,Baby Products/Bathing & Skin Care/Soaps & Cleansers/Hypoallergenic Cleansers,item_type_keyword:baby-bathing-hypoallergenic-cleansers
322262011,Baby Products/Bathing & Skin Care/Soaps & Cleansers/No-Rinse Cleansers,item_type_keyword:baby-bathing-no-rinse-cleansing-fluids
723031011,Baby Products/Bathing & Skin Care/Travel Bathing Kits,item_type_keyword:baby-bathing-travel-kits
166741011,Baby Products/Bathing & Skin Care/Washcloths & Towels,item_type_keyword:baby-bath-towels
668891011,Baby Products/Bathing & Skin Care/Washcloths & Towels/Hooded Towels,item_type_keyword:hooded-baby-bath-towels
668890011,Baby Products/Bathing & Skin Care/Washcloths & Towels/Washcloths,item_type_keyword:baby-washcloths
166835011,Baby Products/Car Seats & Accessories,
166836011,Baby Products/Car Seats & Accessories/Accessories,item_type_keyword:child-safety-car-seat-accessories
1272297011,Baby Products/Car Seats & Accessories/Car Seats,item_type_keyword:child-safety-car-seats
166837011,Baby Products/Car Seats & Accessories/Car Seats/Booster,item_type_keyword:child-safety-booster-car-seats
166839011,Baby Products/Car Seats & Accessories/Car Seats/Convertible,item_type_keyword:convertible-child-safety-car-seats
166838011,Baby Products/Car Seats & Accessories/Car Seats/Infant,item_type_keyword:rear-facing-child-safety-car-seats
173209011,Baby Products/Car Seats & Accessories/Car Seats/Toddler,item_type_keyword:forward-facing-child-safety-car-seats
166849011,Baby Products/Car Seats & Accessories/Car Seats/Travel Systems,item_type_keyword:infant-car-seat-stroller-travel-systems
2237472011,Baby Products/Car Seats & Accessories/Mirrors,item_type_keyword:rear-facing-baby-view-mirrors
2237473011,Baby Products/Car Seats & Accessories/Seat Back Protectors,item_type_keyword:automotive-seat-back-kick-protectors
166764011,Baby Products/Diapering,item_type_keyword:diaper-changing-products
166765011,Baby Products/Diapering/Changing Table Pads & Covers,item_type_keyword:( diaper-changing-table-covers OR diaper-changing-table-pads OR diaper-changing-pad-covers )
166811011,Baby Products/Diapering/Changing Tables,item_type_keyword:changing-tables
166771011,Baby Products/Diapering/Cloth Diapers,item_type_keyword:cloth-baby-diapers
379023011,Baby Products/Diapering/Covers,item_type_keyword:baby-diaper-covers
166767011,Baby Products/Diapering/Diaper Bags,item_type_keyword:diaper-tote-bags
546128011,Baby Products/Diapering/Diaper Changing Kits,item_type_keyword:baby-diaper-changing-kits
166768011,Baby Products/Diapering/Diaper Pails & Refills,item_type_keyword:( diaper-pails OR diaper-pail-liners OR diaper-pail-deodorizers OR diaper-disposal-bags )
2681387011,Baby Products/Diapering/Diaper Pins & Fasteners,
2681389011,Baby Products/Diapering/Diaper Pins & Fasteners/Diaper Fasteners,item_type_keyword:baby-diaper-fasteners
2681388011,Baby Products/Diapering/Diaper Pins & Fasteners/Diaper Pins,item_type_keyword:baby-diaper-pins
166769011,Baby Products/Diapering/Diaper Stackers & Caddies,item_type_keyword:diaper-stackers
166772011,Baby Products/Diapering/Disposable Diapers,item_type_keyword:disposable-baby-diapers
617766011,Baby Products/Diapering/Gift Sets,item_type_keyword:baby-diapering-gift-sets
166773011,Baby Products/Diapering/Liners,item_type_keyword:baby-diaper-liners
322263011,Baby Products/Diapering/Lotions,item_type_keyword:diaper-creams
2237474011,Baby Products/Diapering/Portable Changing Pads,item_type_keyword:diaper-changing-pads
322266011,Baby Products/Diapering/Powders,item_type_keyword:baby-powders
2670038011,Baby Products/Diapering/Swim Diapers,
2670040011,Baby Products/Diapering/Swim Diapers/Disposable,item_type_keyword:disposable-swim-diapers
2670041011,Baby Products/Diapering/Swim Diapers/Reusable,
2321339011,Baby Products/Diapering/Swim Diapers/Reusable/Boys',department_name:baby-boys AND item_type_keyword:infant-and-toddler-reusable-swim-diapers
2321332011,Baby Products/Diapering/Swim Diapers/Reusable/Girls',department_name:baby-girls AND item_type_keyword:infant-and-toddler-reusable-swim-diapers
166741011,Baby Products/Diapering/Washcloths & Towels,item_type_keyword:baby-bath-towels
668891011,Baby Products/Diapering/Washcloths & Towels/Hooded Towels,item_type_keyword:hooded-baby-bath-towels
668890011,Baby Products/Diapering/Washcloths & Towels/Washcloths,item_type_keyword:baby-washcloths
166776011,Baby Products/Diapering/Wipes & Accessories,
677975011,Baby Products/Diapering/Wipes & Accessories/Wipe Holders,item_type_keyword:baby-wipe-holders
677976011,Baby Products/Diapering/Wipes & Accessories/Wipe Warmers,item_type_keyword:baby-wipe-warmers
