Node ID,Node Path,Query
3774631,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Antioxidants/Red Wine Extract,item_type_keyword:red-wine-extract
3774641,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Antioxidants/Superoxide Dismutase,item_type_keyword:superoxide-dismutase-nutritional-supplements
3773511,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Enzymes,item_type_keyword:enzyme-nutritional-supplements
3773521,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Enzymes/Lactase,item_type_keyword:lactase-nutritional-supplements
3773531,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Enzymes/Lipase,item_type_keyword:lipase-nutritional-supplements
3773501,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Essential Fatty Acid Combinations,item_type_keyword:essential-fatty-acid-combination-nutritional-supplements
3762131,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Fiber Supplements,item_type_keyword:dietary-fiber-nutritional-supplements
3773631,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Glandular Extracts,item_type_keyword:glandular-extracts
3773641,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Glandular Extracts/Adrenal Extracts,item_type_keyword:adrenal-extracts
3773651,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Glandular Extracts/Liver Extracts,item_type_keyword:liver-extracts
3773661,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Glandular Extracts/Spleen Extracts,item_type_keyword:spleen-extracts
3773671,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Glandular Extracts/Thymus Extracts,item_type_keyword:thymus-extracts
3773681,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Glandular Extracts/Thyroid Extracts,item_type_keyword:thyroid-extracts
3764461,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Herbal Supplements,item_type_keyword:herbal-supplements
3774271,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals,item_type_keyword:mineral-supplements
3774281,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Boron,item_type_keyword:boron-mineral-supplements
3774291,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Calcium,item_type_keyword:calcium-mineral-supplements
10728581,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Calcium/Calcium Ascorbate,item_type_keyword:calcium-ascorbate-mineral-supplements
10728591,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Calcium/Coral Calcium,item_type_keyword:coral-calcium-mineral-supplements
3774301,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Chromium,item_type_keyword:chromium-mineral-supplements
3774321,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Collagen,item_type_keyword:collagen-mineral-supplements
3774341,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Colloidal Gold,item_type_keyword:colloidal-gold-mineral-supplements
3774331,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Colloidal Silver,item_type_keyword:colloidal-silver-mineral-supplements
3774351,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Copper,item_type_keyword:copper-mineral-supplements
3774361,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Germanium,item_type_keyword:germanium-mineral-supplements
3774371,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Goat Whey Minerals,item_type_keyword:goat-whey-mineral-supplements
3774381,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Iodine,item_type_keyword:iodine-mineral-supplements
3774391,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Ipriflavone,item_type_keyword:ipriflavone-mineral-supplements
3774401,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Iron,item_type_keyword:iron-mineral-supplements
3774411,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Magnesium,item_type_keyword:magnesium-mineral-supplements
3774421,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Manganese,item_type_keyword:manganese-mineral-supplements
3774431,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Multiminerals,item_type_keyword:multiminerals-mineral-supplements
3774451,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Potassium,item_type_keyword:potassium-mineral-supplements
3774461,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Potassium Iodide,item_type_keyword:potassium-iodide-mineral-supplements
3774441,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Pyridoxal-5-Phosphate (P-5-P),item_type_keyword:pyridoxal-phosphate-mineral-supplements
3774471,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Selenium,item_type_keyword:selenium-mineral-supplements
3774481,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Silicon,item_type_keyword:silicon-mineral-supplements
3774491,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Sodium,item_type_keyword:sodium-mineral-supplements
3774501,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Trace Minerals,item_type_keyword:trace-mineral-supplements
3774511,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Minerals/Zinc,item_type_keyword:zinc-mineral-supplements
3773921,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Multi-Enzymes,item_type_keyword:multi-enzymes-supplement-nutritional-supplements
3773931,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Multiple Vitamin-Mineral Supplements,item_type_keyword:multiple-vitamin-mineral-supplements
3774651,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins,item_type_keyword:vitamins
3774831,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Ester-C,item_type_keyword:ester-c
3774841,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/K-Mag,item_type_keyword:k-mag
3774861,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Multivitamins,item_type_keyword:( multivitamins OR multivitamins-with-minerals )
14108701,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Multivitamins/Men's Vitamins,item_type_keyword:multivitamins AND target_audience_keywords:men
14108721,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Multivitamins/Women's Vitamins,item_type_keyword:multivitamins AND target_audience_keywords:women
3774661,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin A,item_type_keyword:vitamin-a
3774671,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin B,item_type_keyword:vitamin-b
3774751,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin B/Biotin,item_type_keyword:biotin
3774761,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin B/Vitamin B-Complex,item_type_keyword:vitamin-b-complex
3774681,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin B/Vitamin B1,item_type_keyword:vitamin-b1
3774741,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin B/Vitamin B12,item_type_keyword:vitamin-b12
3774691,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin B/Vitamin B2,item_type_keyword:vitamin-b2
3774701,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin B/Vitamin B3,item_type_keyword:vitamin-b3
3774711,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin B/Vitamin B5,item_type_keyword:vitamin-b5
3774721,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin B/Vitamin B6,item_type_keyword:vitamin-b6
3774731,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin B/Vitamin B8,item_type_keyword:folic-acid
3774771,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin C,item_type_keyword:vitamin-c
3774781,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin D,item_type_keyword:vitamin-d
3774791,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin E,item_type_keyword:vitamin-e
3774801,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin K1,item_type_keyword:vitamin-k1
3774811,Health & Personal Care/Diet & Nutrition/Vitamins & Supplements/Vitamins & Multivitamins/Vitamin O,item_type_keyword:vitamin-o
3774931,Health & Personal Care/Diet & Nutrition/Weight Loss Products,item_type_keyword:weight-loss-products
3774941,Health & Personal Care/Diet & Nutrition/Weight Loss Products/Appetite Control & Suppressants,item_type_keyword:appetite-suppressants
3775101,Health & Personal Care/Diet & Nutrition/Weight Loss Products/Diuretics,item_type_keyword:diuretics
3775151,Health & Personal Care/Diet & Nutrition/Weight Loss Products/Supplements,item_type_keyword:weight-loss-supplements
3774981,Health & Personal Care/Diet & Nutrition/Weight Loss Products/Supplements/Conjugated Linoleic Acid (CLA),item_type_keyword:conjugated-linoleic-acid-nutritional-supplements
3774991,Health & Personal Care/Diet & Nutrition/Weight Loss Products/Supplements/Pyruvate,item_type_keyword:pyruvate-nutritional-supplements
3774961,Health & Personal Care/Diet & Nutrition/Weight Loss Products/Supplements/Relora Supplements,item_type_keyword:relora-herbal-supplements
3760941,Health & Personal Care/Health Care,
3760951,"Health & Personal Care/Health Care/Allergy, Sinus & Asthma",item_type_keyword:allergy-and-sinus-medications-and-treatments
3760991,"Health & Personal Care/Health Care/Allergy, Sinus & Asthma/Allergy Medicine",item_type_keyword:allergy-medications
3761041,"Health & Personal Care/Health Care/Allergy, Sinus & Asthma/Asthma Medicine",item_type_keyword:asthma-medications
3761101,"Health & Personal Care/Health Care/Allergy, Sinus & Asthma/Nasal Strips",item_type_keyword:nasal-strips
3761121,"Health & Personal Care/Health Care/Allergy, Sinus & Asthma/Respiration Flow Meters",item_type_keyword:respiration-flow-meters
3761131,"Health & Personal Care/Health Care/Allergy, Sinus & Asthma/Sinus Medicine",item_type_keyword:sinus-rinse-treatments
13052911,Health & Personal Care/Health Care/Alternative Medicine,
13052921,Health & Personal Care/Health Care/Alternative Medicine/Acupuncture,item_type_keyword:acupuncture-products
13052941,Health & Personal Care/Health Care/Alternative Medicine/Ayurveda,item_type_keyword:health-care-products AND specific_uses_keywords:ayurveda
3767761,Health & Personal Care/Health Care/Alternative Medicine/Flower Essences,item_type_keyword:flower-essence-homeopathic-remedies
13053141,Health & Personal Care/Health Care/Alternative Medicine/Light Therapy,item_type_keyword:light-therapy-products
13053151,Health & Personal Care/Health Care/Alternative Medicine/Magnetic Field Therapy,item_type_keyword:magnetic-field-therapy-products
13052971,Health & Personal Care/Health Care/Alternative Medicine/Oxygen Therapy,item_type_keyword:health-care-products AND specific_uses_keywords:oxygen-therapy
3767781,Health & Personal Care/Health Care/Alternative Medicine/Single Homeopathic Remedies,item_type_keyword:single-homeopathic-remedies
13052981,Health & Personal Care/Health Care/Alternative Medicine/Sound Therapy,item_type_keyword:sound-therapy-products
3761141,Health & Personal Care/Health Care/Cough & Cold,
3761161,Health & Personal Care/Health Care/Cough & Cold/Chest Rubs,item_type_keyword:chest-rubs
3761171,Health & Personal Care/Health Care/Cough & Cold/Cold & Flu Remedies,item_type_keyword:cold-and-flu-medications
3761301,Health & Personal Care/Health Care/Cough & Cold/Coughing & Sore Throats,item_type_keyword:cough-medications
3761311,Health & Personal Care/Health Care/Cough & Cold/Coughing & Sore Throats/Cough Drops,item_type_keyword:cough-drops
3761321,Health & Personal Care/Health Care/Cough & Cold/Coughing & Sore Throats/Cough Syrups,item_type_keyword:cough-syrups
3761271,Health & Personal Care/Health Care/Cough & Cold/Nasal Sprays & Drops,
3761281,Health & Personal Care/Health Care/Cough & Cold/Nasal Sprays & Drops/Decongestant Sprays,item_type_keyword:decongestant-nasal-sprays
3761291,Health & Personal Care/Health Care/Cough & Cold/Nasal Sprays & Drops/Moisturizing Sprays,item_type_keyword:saline-nasal-sprays
3761401,Health & Personal Care/Health Care/Diabetes,item_type_keyword:diabetic-care-products
4078761,Health & Personal Care/Health Care/Diabetes/Insulin Injectors,item_type_keyword:needle-free-insulin-injection-devices
3761831,Health & Personal Care/Health Care/Diabetes/Lancets,item_type_keyword:blood-lancets
3761851,Health & Personal Care/Health Care/Diabetes/Monitors & Kits,item_type_keyword:diabetes-monitors
3761841,Health & Personal Care/Health Care/Diabetes/Sharps Containers & Needle Destruction,item_type_keyword:( needle-destruction-devices OR medical-sharps-containers )
3761461,Health & Personal Care/Health Care/Diabetes/Storage & Travel Packs,item_type_keyword:diabetic-care-storage-and-travel-packs
3762021,Health & Personal Care/Health Care/Diabetes/Test Strips,item_type_keyword:diabetic-test-strips
3762031,Health & Personal Care/Health Care/Diabetes/Test Strips/Blood Test Strips,item_type_keyword:diabetic-blood-test-strips
3762041,Health & Personal Care/Health Care/Diabetes/Test Strips/Urinalysis Strips,item_type_keyword:diabetic-urinalysis-test-strips
3762051,Health & Personal Care/Health Care/Digestion & Nausea,item_type_keyword:digestion-and-nausea-medications-and-treatments
3762061,Health & Personal Care/Health Care/Digestion & Nausea/Antacids,item_type_keyword:antacids
3762091,Health & Personal Care/Health Care/Digestion & Nausea/Diarrhea Relief,item_type_keyword:antidiarrheal-medications
3762131,Health & Personal Care/Health Care/Digestion & Nausea/Fiber,item_type_keyword:dietary-fiber-nutritional-supplements
3762261,Health & Personal Care/Health Care/Digestion & Nausea/Gas Relief,item_type_keyword:gas-relief-medication
13105921,Health & Personal Care/Health Care/Digestion & Nausea/Lactose Intolerance,item_type_keyword:lactose-intolerance-treatments
3762181,Health & Personal Care/Health Care/Digestion & Nausea/Laxatives,item_type_keyword:laxatives
3762351,Health & Personal Care/Health Care/Digestion & Nausea/Motion Sickness & Nausea,item_type_keyword:antinausea-treatments
3762401,Health & Personal Care/Health Care/Family Planning & Contraceptives,
16023351,Health & Personal Care/Health Care/Family Planning & Contraceptives/Basal Thermometers,item_type_keyword:basal-thermometers
13106081,Health & Personal Care/Health Care/Family Planning & Contraceptives/Fertility Charting,item_type_keyword:fertility-charting-products
3762481,Health & Personal Care/Health Care/Family Planning & Contraceptives/Fertility Tests,item_type_keyword:fertility-tests-and-indicators
3762491,Health & Personal Care/Health Care/Family Planning & Contraceptives/Fertility Tests/Male Fertility Tests,item_type_keyword:male-fertility-tests
3762501,Health & Personal Care/Health Care/Family Planning & Contraceptives/Fertility Tests/Ovulation & Fertility Test Kits,item_type_keyword:ovulation-test-kits
3762561,Health & Personal Care/Health Care/Family Planning & Contraceptives/Pregnancy Tests,item_type_keyword:pregnancy-test-kits
3762591,Health & Personal Care/Health Care/First Aid,item_type_keyword:first-aid-products
3762601,Health & Personal Care/Health Care/First Aid/Antibiotics & Antiseptics,item_type_keyword:antiseptic-treatments
3762621,"Health & Personal Care/Health Care/First Aid/Antibiotics & Antiseptics/Cleansing Cloths, Swabs & Wipes",item_type_keyword:( antiseptic-swabs OR antiseptic-wipes )
2265897011,Health & Personal Care/Health Care/First Aid/Antibiotics & Antiseptics/Hand Sanitizers,item_type_keyword:hand-sanitizers
3762651,Health & Personal Care/Health Care/First Aid/Antibiotics & Antiseptics/Ointments,item_type_keyword:antiseptic-ointments
3762671,Health & Personal Care/Health Care/First Aid/Antifungals,item_type_keyword:antifungal-treatments
3779921,Health & Personal Care/Health Care/First Aid/Antifungals/Athletes Foot Remedies,item_type_keyword:athletes-foot-treatments
3763031,Health & Personal Care/Health Care/First Aid/Antifungals/Jock Itch Treatments,item_type_keyword:jock-itch-treatments
11062301,Health & Personal Care/Health Care/First Aid/Antifungals/Nail Fungus Treatments,item_type_keyword:nail-fungicides
3762711,Health & Personal Care/Health Care/First Aid/Bandages & Bandaging Supplies,item_type_keyword:bandaging-products
3762721,Health & Personal Care/Health Care/First Aid/Bandages & Bandaging Supplies/Adhesive Bandages,item_type_keyword:self-adhesive-bandages
3762751,Health & Personal Care/Health Care/First Aid/Bandages & Bandaging Supplies/Finger Cots,item_type_keyword:finger-cots
3762761,Health & Personal Care/Health Care/First Aid/Bandages & Bandaging Supplies/First Aid Tape,item_type_keyword:first-aid-tape
3762771,Health & Personal Care/Health Care/First Aid/Bandages & Bandaging Supplies/Gauze & Pads,
702366011,Health & Personal Care/Health Care/First Aid/Bandages & Bandaging Supplies/Gauze & Pads/Bandaging Pads,item_type_keyword:bandaging-pads
702367011,Health & Personal Care/Health Care/First Aid/Bandages & Bandaging Supplies/Gauze & Pads/Gauze,item_type_keyword:gauze
3762781,Health & Personal Care/Health Care/First Aid/Bandages & Bandaging Supplies/Liquid Bandages,item_type_keyword:liquid-bandages
3775541,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings",item_type_keyword:medical-braces-and-supports
13106311,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Ankle & Foot",
5006362011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Ankle & Foot/Ankle Braces",item_type_keyword:ankle-braces
5006363011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Ankle & Foot/Foot Supports",item_type_keyword:foot-supports
5006366011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Back & Shoulder",
5006367011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Back & Shoulder/Back Braces",item_type_keyword:back-braces
5006368011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Back & Shoulder/Lumbar Supports",item_type_keyword:lumbar-supports
4986874011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Back & Shoulder/Shoulder Supports",item_type_keyword:shoulder-supports
13106331,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Elbow & Arm",
5006371011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Elbow & Arm/Arm Supports",item_type_keyword:arm-supports
5006370011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Elbow & Arm/Elbow Braces",item_type_keyword:elbow-braces
5006372011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Hand, Wrist & Finger",
4986870011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Hand, Wrist & Finger/Finger Splints",item_type_keyword:finger-splints
13106341,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Hand, Wrist & Finger/Hand & Wrist Braces",item_type_keyword:hand-and-wrist-braces
5006373011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Knee & Leg",
4989442011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Knee & Leg/Calf & Shin Supports",item_type_keyword:calf-and-shin-supports
13106351,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Knee & Leg/Knee Braces",item_type_keyword:knee-braces
5006374011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Knee & Leg/Thigh Supports",item_type_keyword:thigh-supports
13106361,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Neck",item_type_keyword:neck-braces
3775591,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Socks & Support Hose",item_type_keyword:medical-support-hose-and-socks
5006378011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Socks & Support Hose/Compression Socks",item_type_keyword:compression-socks
5006379011,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Socks & Support Hose/Medical Support Hose",item_type_keyword:medical-support-hose
3775561,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Tape & Supplies",item_type_keyword:athletic-taping-supplies
13106321,"Health & Personal Care/Health Care/First Aid/Braces, Splints & Slings/Waist & Abdomen",item_type_keyword:waist-and-abdomen-supports
3762791,Health & Personal Care/Health Care/First Aid/Burn Care,item_type_keyword:burn-relief-remedies
3762871,Health & Personal Care/Health Care/First Aid/Defibrillators,item_type_keyword:home-defibrillators
3762881,Health & Personal Care/Health Care/First Aid/First Aid Kits,item_type_keyword:first-aid-kits
3762891,Health & Personal Care/Health Care/First Aid/Gloves & Masks,item_type_keyword:( sanitary-gloves OR sanitary-masks )
3763831,Health & Personal Care/Health Care/First Aid/Hot & Cold Therapies,item_type_keyword:hot-and-cold-therapies
3763841,Health & Personal Care/Health Care/First Aid/Hot & Cold Therapies/Cold Packs,item_type_keyword:cold-packs
3763861,Health & Personal Care/Health Care/First Aid/Hot & Cold Therapies/Heat Patches & Wraps,item_type_keyword:( heat-patches OR heat-wraps )
3763871,Health & Personal Care/Health Care/First Aid/Hot & Cold Therapies/Heating Pads,item_type_keyword:heating-pads
3763901,Health & Personal Care/Health Care/First Aid/Hot & Cold Therapies/Hot Water Bottles,item_type_keyword:hot-water-bottles
3762911,Health & Personal Care/Health Care/First Aid/Itching & Rash Treatments,item_type_keyword:itching-and-rash-relief-treatments
3762931,Health & Personal Care/Health Care/First Aid/Itching & Rash Treatments/Cortisone Treatments,item_type_keyword:cortisone-treatments
3762971,Health & Personal Care/Health Care/First Aid/Itching & Rash Treatments/Insect & Pest Repellent,item_type_keyword:insect-repelling-products
3762941,Health & Personal Care/Health Care/First Aid/Itching & Rash Treatments/Insect Bite Relief,item_type_keyword:insect-bite-relief-treatments
3762951,Health & Personal Care/Health Care/First Aid/Itching & Rash Treatments/Poison Ivy Relief,item_type_keyword:poison-ivy-rash-relief-treatments
3763031,Health & Personal Care/Health Care/First Aid/Jock Itch Treatments,item_type_keyword:jock-itch-treatments
3763051,Health & Personal Care/Health Care/First Aid/Lice Treatments,item_type_keyword:lice-treatment-products
