5006370011,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Elbow & Arm/Elbow Braces",item_type_keyword:elbow-braces
5006372011,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Hand, Wrist & Finger",
4986870011,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Hand, Wrist & Finger/Finger Splints",item_type_keyword:finger-splints
13106341,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Hand, Wrist & Finger/Hand & Wrist Braces",item_type_keyword:hand-and-wrist-braces
5006373011,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Knee & Leg",
4989442011,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Knee & Leg/Calf & Shin Supports",item_type_keyword:calf-and-shin-supports
13106351,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Knee & Leg/Knee Braces",item_type_keyword:knee-braces
5006374011,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Knee & Leg/Thigh Supports",item_type_keyword:thigh-supports
13106361,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Neck",item_type_keyword:neck-braces
3775591,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Socks & Support Hose",item_type_keyword:medical-support-hose-and-socks
5006378011,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Socks & Support Hose/Compression Socks",item_type_keyword:compression-socks
5006379011,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Socks & Support Hose/Medical Support Hose",item_type_keyword:medical-support-hose
3775561,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Tape & Supplies",item_type_keyword:athletic-taping-supplies
13106321,"Sports & Outdoors/Accessories/Sports Medicine/Braces, Splints & Slings/Waist & Abdomen",item_type_keyword:waist-and-abdomen-supports
5818560011,Sports & Outdoors/Accessories/Sports Medicine/Chest & Back Impact Protection,item_type_keyword:sports-chest-and-back-impact-protectors
3422431,Sports & Outdoors/Accessories/Sports Medicine/First Aid Kits,item_type_keyword:sports-first-aid-kits
3422461,Sports & Outdoors/Accessories/Sports Medicine/Hot & Cold Therapy,item_type_keyword:hot-and-cold-sports-therapy-products
3422511,Sports & Outdoors/Accessories/Sports Medicine/Padding Supplies,item_type_keyword:sports-padding-products
2403094011,Sports & Outdoors/Accessories/Sports Water Bottle Accessories,item_type_keyword:sports-water-bottle-accessories
3395091,Sports & Outdoors/Accessories/Sports Water Bottles,item_type_keyword:sports-water-bottles
5160160011,Sports & Outdoors/Accessories/Traction Cleats,item_type_keyword:ice-and-snow-traction-cleats
2358926011,"Sports & Outdoors/Accessories/Trophies, Medals & Awards",item_type_keyword:sports-awards
2358927011,"Sports & Outdoors/Accessories/Trophies, Medals & Awards/Certificates",item_type_keyword:sports-award-certificates
2358928011,"Sports & Outdoors/Accessories/Trophies, Medals & Awards/Medals",item_type_keyword:sports-award-medals
2358929011,"Sports & Outdoors/Accessories/Trophies, Medals & Awards/Plaques",item_type_keyword:sports-award-plaques
2358930011,"Sports & Outdoors/Accessories/Trophies, Medals & Awards/Trophies",item_type_keyword:sports-award-trophies
194646011,Sports & Outdoors/Accessories/Water Helmets,item_type_keyword:water-helmets
3421521,Sports & Outdoors/Accessories/Water Shoes,
3420561011,Sports & Outdoors/Accessories/Water Shoes/Boys',department_name:( boys OR baby-boys ) AND item_type_keyword:athletic-water-shoes
3420832011,Sports & Outdoors/Accessories/Water Shoes/Girls',department_name:( girls OR baby-girls ) AND item_type_keyword:athletic-water-shoes,
679304011,Sports & Outdoors/Accessories/Water Shoes/Men's,department_name:mens AND item_type_keyword:athletic-water-shoes,
679378011,Sports & Outdoors/Accessories/Water Shoes/Women's,department_name:womens AND item_type_keyword:athletic-water-shoes,
3419981,Sports & Outdoors/Accessories/Wristbands,item_type_keyword:sports-wristbands,
706812011,Sports & Outdoors/Action Sports,,
3403591,Sports & Outdoors/Action Sports/BMX Equipment,,
3403611,Sports & Outdoors/Action Sports/BMX Equipment/Bikes,item_type_keyword:bmx-bicycles,See Available Refinements
2380007011,Sports & Outdoors/Action Sports/BMX Equipment/Bikes/Freestyle,item_type_keyword:freestyle-bmx-bicycles,See Available Refinements
2380008011,Sports & Outdoors/Action Sports/BMX Equipment/Bikes/Jump & Dirt,item_type_keyword:jump-and-dirt-bmx-bicycles,See Available Refinements
2380006011,Sports & Outdoors/Action Sports/BMX Equipment/Bikes/Racing,item_type_keyword:racing-bmx-bicycles,See Available Refinements
3403851,Sports & Outdoors/Action Sports/BMX Equipment/Frames,item_type_keyword:bmx-bicycle-frames,
3403871,Sports & Outdoors/Action Sports/BMX Equipment/Helmets,item_type_keyword:bmx-bike-helmets,
13295021,Sports & Outdoors/Action Sports/BMX Equipment/Parts & Components,item_type_keyword:bmx-bike-components,
2368132011,Sports & Outdoors/Action Sports/BMX Equipment/Protective Gear,item_type_keyword:bmx-cycling-protective-gear,
4985184011,Sports & Outdoors/Action Sports/BMX Equipment/Protective Gear/Body Armor,item_type_keyword:bmx-body-armor,
3416451,Sports & Outdoors/Action Sports/Ice Skating,item_type_keyword:ice-skating-equipment,
2259060011,Sports & Outdoors/Action Sports/Ice Skating/Ice Skates,item_type_keyword:ice-skating-skates,
4617693011,Sports & Outdoors/Action Sports/Ice Skating/Ice Skates/Children's Ice Skates,item_type_keyword:childrens-ice-skating-skates,
4617691011,Sports & Outdoors/Action Sports/Ice Skating/Ice Skates/Figure Skates,item_type_keyword:ice-skating-figure-skates,
3412691,Sports & Outdoors/Action Sports/Ice Skating/Ice Skates/Hockey Skates,item_type_keyword:hockey-ice-skates,See Available Refinements
13281151,Sports & Outdoors/Action Sports/Ice Skating/Skate Bags,item_type_keyword:ice-skating-bags,
3416551,Sports & Outdoors/Action Sports/Inline & Roller Skating,item_type_keyword:inline-and-roller-skate-equipment,
3416301,Sports & Outdoors/Action Sports/Inline & Roller Skating/Helmets,item_type_keyword:skate-and-skateboarding-helmets,
3416641,Sports & Outdoors/Action Sports/Inline & Roller Skating/Inline Skate Parts,item_type_keyword:inline-skate-replacement-parts,
3416601,Sports & Outdoors/Action Sports/Inline & Roller Skating/Inline Skate Parts/Bearings,item_type_keyword:inline-skate-replacement-bearings,
3416621,Sports & Outdoors/Action Sports/Inline & Roller Skating/Inline Skate Parts/Wheels,item_type_keyword:inline-skate-replacement-wheels,
2259063011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Inline Skates,item_type_keyword:inline-skates,
4617694011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Inline Skates/Children's Inline Skates,item_type_keyword:childrens-inline-skates,
3412701,Sports & Outdoors/Action Sports/Inline & Roller Skating/Inline Skates/Hockey Skates,item_type_keyword:inline-roller-hockey-skates,
4617695011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Inline Skates/Racing Skates,item_type_keyword:racing-inline-skates,
3416771,Sports & Outdoors/Action Sports/Inline & Roller Skating/Protective Gear,item_type_keyword:skate-and-skateboarding-protective-gear,
3416791,Sports & Outdoors/Action Sports/Inline & Roller Skating/Protective Gear/Elbow Pads,item_type_keyword:skate-and-skateboarding-elbow-pads,
3416811,Sports & Outdoors/Action Sports/Inline & Roller Skating/Protective Gear/Knee Pads,item_type_keyword:skate-and-skateboarding-knee-pads
3416331,Sports & Outdoors/Action Sports/Inline & Roller Skating/Protective Gear/Padded Shorts,item_type_keyword:skate-and-skateboarding-padded-shorts
3416851,Sports & Outdoors/Action Sports/Inline & Roller Skating/Protective Gear/Wrist Guards,item_type_keyword:skate-and-skateboarding-wrist-guards
2368197011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skate Parts,item_type_keyword:roller-skate-replacement-parts
6501422011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skate Parts/Laces,item_type_keyword:roller-skate-laces
6501423011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skate Parts/Plates,item_type_keyword:roller-skate-plates
6501424011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skate Parts/Toe Stops & Plugs,item_type_keyword:roller-skate-toe-stops
6501425011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skate Parts/Wheels,item_type_keyword:roller-skate-replacement-wheels
2259064011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skates,item_type_keyword:roller-skates
6501426011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skates/Artistic Skates,item_type_keyword:artistic-roller-skates
4617696011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skates/Children's Roller Skates,item_type_keyword:childrens-roller-skates
6501427011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skates/Jam Skates,item_type_keyword:jam-roller-skates
6501428011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skates/Outdoor Skates,item_type_keyword:outdoor-roller-skates
6501429011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skates/Rhythm Skates,item_type_keyword:rhythm-roller-skates
6501430011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skates/Rink & Indoor Skates,item_type_keyword:rink-roller-skates
4617688011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skates/Roller Derby Skates,item_type_keyword:roller-derby-roller-skates
6501431011,Sports & Outdoors/Action Sports/Inline & Roller Skating/Roller Skates/Speed Skates,item_type_keyword:speed-roller-skates
11063781,Sports & Outdoors/Action Sports/Scooters & Equipment,item_type_keyword:sports-scooter-equipment
4911013011,Sports & Outdoors/Action Sports/Scooters & Equipment/Accessories,item_type_keyword:sports-scooter-accessories
13281001,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts,item_type_keyword:sports-scooter-parts
4911017011,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts/Batteries & Battery Chargers,
4911018011,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts/Batteries & Battery Chargers/Batteries,item_type_keyword:sports-scooter-batteries
4617689011,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts/Batteries & Battery Chargers/Battery Chargers,item_type_keyword:sports-scooter-battery-chargers
13281011,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts/Decks,item_type_keyword:sports-scooter-decks
4911012011,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts/Grip Tape,item_type_keyword:sports-scooter-grip-tape
4911023011,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts/Hardware,item_type_keyword:sports-scooter-hardware
4617690011,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts/Motors,item_type_keyword:sports-scooter-motors
13281051,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts/Replacement Wheels,item_type_keyword:sports-scooter-wheels
4911019011,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts/Stems & Forks,
4911021011,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts/Stems & Forks/Forks,item_type_keyword:sports-scooter-forks
4911020011,Sports & Outdoors/Action Sports/Scooters & Equipment/Components & Parts/Stems & Forks/Stems,item_type_keyword:sports-scooter-handlebar-stems
3416301,Sports & Outdoors/Action Sports/Scooters & Equipment/Helmets,item_type_keyword:skate-and-skateboarding-helmets
3416331,Sports & Outdoors/Action Sports/Scooters & Equipment/Padded Shorts,item_type_keyword:skate-and-skateboarding-padded-shorts,
2345825011,Sports & Outdoors/Action Sports/Scooters & Equipment/Scooters,item_type_keyword:sports-scooters,See Available Refinements
13280951,Sports & Outdoors/Action Sports/Scooters & Equipment/Scooters/Electric Scooters,item_type_keyword:electric-sports-scooters,See Available Refinements
13280961,Sports & Outdoors/Action Sports/Scooters & Equipment/Scooters/Gas Scooters,item_type_keyword:gas-powered-sports-scooters,See Available Refinements
13280971,Sports & Outdoors/Action Sports/Scooters & Equipment/Scooters/Kick Scooters,item_type_keyword:sports-kick-scooters,See Available Refinements
4617692011,Sports & Outdoors/Action Sports/Scooters & Equipment/Scooters/Seated Scooters,item_type_keyword:seated-sports-scooters,See Available Refinements
13280981,Sports & Outdoors/Action Sports/Scooters & Equipment/Scooters/Three-Wheeled Scooters,item_type_keyword:three-wheeled-sports-scooters,See Available Refinements
3416111,Sports & Outdoors/Action Sports/Skateboarding,item_type_keyword:skateboarding-equipment,
4985189011,Sports & Outdoors/Action Sports/Skateboarding/Caster Boards,item_type_keyword:caster-board-skateboards,
2371057011,Sports & Outdoors/Action Sports/Skateboarding/Clothing,,See Available Refinements
2419385011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Boys,department_name:boys AND item_type_keyword:skateboarding-apparel,See Available Refinements
2420200011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Boys/Hoodies,department_name:boys AND item_type_keyword:skateboarding-hoodies,See Available Refinements
2420201011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Boys/Shorts,department_name:boys AND item_type_keyword:skateboarding-shorts,See Available Refinements
2420202011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Boys/T-Shirts,department_name:boys AND item_type_keyword:skateboarding-t-shirts,See Available Refinements
2419407011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Girls,department_name:girls AND item_type_keyword:skateboarding-apparel,See Available Refinements
2420203011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Girls/Hoodies,department_name:girls AND item_type_keyword:skateboarding-hoodies,See Available Refinements
2420204011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Girls/Shorts,department_name:girls AND item_type_keyword:skateboarding-shorts,See Available Refinements
2420205011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Girls/T-Shirts,department_name:girls AND item_type_keyword:skateboarding-t-shirts,See Available Refinements
2419341011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Men,department_name:mens AND item_type_keyword:skateboarding-apparel,See Available Refinements
2420206011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Men/Hoodies,department_name:mens AND item_type_keyword:skateboarding-hoodies,See Available Refinements
2420207011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Men/Shorts,department_name:mens AND item_type_keyword:skateboarding-shorts,See Available Refinements
2420208011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Men/T-Shirts,department_name:mens AND item_type_keyword:skateboarding-t-shirts,See Available Refinements
2419363011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Women,department_name:womens AND item_type_keyword:skateboarding-apparel,See Available Refinements
2371117011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Women/Hoodies,department_name:womens AND item_type_keyword:skateboarding-hoodies,See Available Refinements
2371118011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Women/Shorts,department_name:womens AND item_type_keyword:skateboarding-shorts,See Available Refinements
2371119011,Sports & Outdoors/Action Sports/Skateboarding/Clothing/Women/T-Shirts,department_name:womens AND item_type_keyword:skateboarding-t-shirts,See Available Refinements
3416221,Sports & Outdoors/Action Sports/Skateboarding/Equipment Bags,item_type_keyword:skateboard-bags,
3416361,Sports & Outdoors/Action Sports/Skateboarding/Footwear,,
3420552011,Sports & Outdoors/Action Sports/Skateboarding/Footwear/Boys',department_name:( boys OR baby-boys ) AND item_type_keyword:skateboarding-shoes,See Available Refinements
3420823011,Sports & Outdoors/Action Sports/Skateboarding/Footwear/Girls',department_name:( girls OR baby-girls ) AND item_type_keyword:skateboarding-shoes,See Available Refinements
679295011,Sports & Outdoors/Action Sports/Skateboarding/Footwear/Men's,department_name:mens AND item_type_keyword:skateboarding-shoes,See Available Refinements
679369011,Sports & Outdoors/Action Sports/Skateboarding/Footwear/Women's,department_name:womens AND item_type_keyword:skateboarding-shoes,See Available Refinements
3416301,Sports & Outdoors/Action Sports/Skateboarding/Helmets,item_type_keyword:skate-and-skateboarding-helmets
3416271,Sports & Outdoors/Action Sports/Skateboarding/Protective Gear,item_type_keyword:skate-and-skateboarding-protective-gear
3416291,Sports & Outdoors/Action Sports/Skateboarding/Protective Gear/Elbow Pads,item_type_keyword:skate-and-skateboarding-elbow-pads
3416311,Sports & Outdoors/Action Sports/Skateboarding/Protective Gear/Knee Pads,item_type_keyword:skate-and-skateboarding-knee-pads
3416331,Sports & Outdoors/Action Sports/Skateboarding/Protective Gear/Padded Shorts,item_type_keyword:skate-and-skateboarding-padded-shorts
3416351,Sports & Outdoors/Action Sports/Skateboarding/Protective Gear/Wrist Guards,item_type_keyword:skate-and-skateboarding-wrist-guards
3416201,Sports & Outdoors/Action Sports/Skateboarding/Ramps & Rails,
