Node ID,Node Path,Query,Refinement Link
256175011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Flap Discs,item_type_keyword:abrasive-flap-discs,See Available Refinements
256200011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Flap Wheels,item_type_keyword:abrasive-flap-wheels,See Available Refinements
2665574011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Grinding Discs,item_type_keyword:abrasive-grinding-discs,See Available Refinements
2665575011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/OD Grinding Wheels,item_type_keyword:od-grinding-wheels,See Available Refinements
256205011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/OD Grinding Wheels/Centerless Grinding Wheels,item_type_keyword:centerless-grinding-wheels,See Available Refinements
256198011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/OD Grinding Wheels/Cylindrical Grinding Wheels,item_type_keyword:abrasive-cylindrical-grinding-wheels,See Available Refinements
256206011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/OD Grinding Wheels/Feed Regulating Grinding Wheels,item_type_keyword:feed-regulating-grinding-wheels,See Available Refinements
2665576011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Sanding Disc Backing Pads,item_type_keyword:sanding-disc-backing-pads,See Available Refinements
552588,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Sanding Discs,item_type_keyword:sanding-discs,See Available Refinements
256176011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Sanding Discs/Fiber Backed Abrasive Discs,item_type_keyword:fiber-backed-abrasive-discs,See Available Refinements
256177011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Sanding Discs/Hook & Loop Discs,item_type_keyword:hook-and-loop-discs,See Available Refinements
256178011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Sanding Discs/PSA Discs,item_type_keyword:psa-discs,See Available Refinements
256179011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Sanding Discs/Quick Change Discs,item_type_keyword:quick-change-discs,See Available Refinements
256201011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Snagging Wheels,item_type_keyword:abrasive-snagging-wheels,See Available Refinements
256207011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Surface Grinding Wheels,item_type_keyword:surface-grinding-wheels,See Available Refinements
256208011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Tool Post Grinding Wheels,item_type_keyword:tool-post-grinding-wheels,See Available Refinements
256202011,Industrial & Scientific/Abrasive & Finishing Products/Abrasive Wheels & Discs/Tool Room Grinding Wheels,item_type_keyword:abrasive-tool-room-grinding-wheels,See Available Refinements
2734049011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products,,See Available Refinements
256209011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Buffing & Polishing Accessories,,See Available Refinements
979146011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Buffing & Polishing Accessories/Buffing & Polishing Mounted Points,item_type_keyword:buffing-and-polishing-mounted-points,See Available Refinements
256211011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Buffing & Polishing Accessories/Buffing Kits,item_type_keyword:buffing-kits,See Available Refinements
256214011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Buffing & Polishing Accessories/Buffing Wheels,item_type_keyword:buffing-wheels,See Available Refinements
256215011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Buffing & Polishing Accessories/Felt Bobs,item_type_keyword:felt-bobs,See Available Refinements
256216011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Buffing & Polishing Accessories/Felt Sticks,item_type_keyword:felt-sticks,See Available Refinements
256217011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Buffing & Polishing Accessories/Felt Wheels,item_type_keyword:felt-wheels,See Available Refinements
256218011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Buffing & Polishing Accessories/Grinding Compounds,item_type_keyword:grinding-compounds,See Available Refinements
256221011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Buffing & Polishing Accessories/Industrial Polishing Stones,item_type_keyword:industrial-polishing-stones,See Available Refinements
256219011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Buffing & Polishing Accessories/Polishing Bonnets,item_type_keyword:polishing-bonnets,See Available Refinements
2734050011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Finishing Compounds,,See Available Refinements
256210011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Finishing Compounds/Buffing Compounds,item_type_keyword:buffing-compounds,See Available Refinements
401515011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Finishing Compounds/Lapping Compounds,item_type_keyword:lapping-compounds,See Available Refinements
256220011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Finishing Compounds/Polishing Compounds,item_type_keyword:polishing-compounds,See Available Refinements
256182011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Laps & Hones,item_type_keyword:abrasive-hones,See Available Refinements
401509011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Laps & Hones/Abrasive Hand Laps,item_type_keyword:abrasive-hand-laps,See Available Refinements
256186011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Laps & Hones/Blind Hole Barrel Laps,item_type_keyword:blind-hole-barrel-laps,See Available Refinements
256184011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Laps & Hones/Flex Hones,item_type_keyword:flex-hones,See Available Refinements
256183011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Laps & Hones/Hand Hones,item_type_keyword:abrasive-hand-hones,See Available Refinements
256185011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Laps & Hones/Honing Stones,item_type_keyword:honing-stones,See Available Refinements
256192011,Industrial & Scientific/Abrasive & Finishing Products/Finishing Products/Tumbling Media,item_type_keyword:abrasive-tumbling-media,See Available Refinements
256181011,Industrial & Scientific/Abrasive & Finishing Products/Hand Files,item_type_keyword:hand-files,See Available Refinements
2734051011,Industrial & Scientific/Abrasive & Finishing Products/Manual Sanding Products,,See Available Refinements
553332,Industrial & Scientific/Abrasive & Finishing Products/Manual Sanding Products/Sanding Blocks,item_type_keyword:sanding-blocks,See Available Refinements
401507011,Industrial & Scientific/Abrasive & Finishing Products/Manual Sanding Products/Sanding Cords,item_type_keyword:abrasive-cords,See Available Refinements
2734054011,Industrial & Scientific/Abrasive & Finishing Products/Manual Sanding Products/Sanding Pads,item_type_keyword:sanding-pads,See Available Refinements
401511011,Industrial & Scientific/Abrasive & Finishing Products/Manual Sanding Products/Sanding Rolls,item_type_keyword:abrasive-rolls,See Available Refinements
256189011,Industrial & Scientific/Abrasive & Finishing Products/Manual Sanding Products/Sanding Sheets,item_type_keyword:abrasive-sheets,See Available Refinements
2734053011,Industrial & Scientific/Abrasive & Finishing Products/Manual Sanding Products/Sanding Sponges,item_type_keyword:sanding-sponges,See Available Refinements
401516011,Industrial & Scientific/Abrasive & Finishing Products/Manual Sanding Products/Sanding Sticks,item_type_keyword:sanding-sticks,See Available Refinements
401512011,Industrial & Scientific/Abrasive & Finishing Products/Manual Sanding Products/Sanding Tapes,item_type_keyword:abrasive-tapes,See Available Refinements
2734052011,Industrial & Scientific/Abrasive & Finishing Products/Manual Sanding Products/Steel Wool,item_type_keyword:abrasive-steel-wool,See Available Refinements
552714,Industrial & Scientific/Abrasive & Finishing Products/Sand Blasters,item_type_keyword:power-sand-blasters,See Available Refinements
553346,Industrial & Scientific/Abrasive & Finishing Products/Sharpening Stones,item_type_keyword:sharpening-stones,See Available Refinements
383598011,Industrial & Scientific/Cutting Tools,,See Available Refinements
552288,Industrial & Scientific/Cutting Tools/Band Saw Blades,item_type_keyword:band-saw-blades,See Available Refinements
256257011,Industrial & Scientific/Cutting Tools/Boring Bars,item_type_keyword:boring-bars,See Available Refinements
340029011,Industrial & Scientific/Cutting Tools/Brazed Tools,item_type_keyword:brazed-tools,See Available Refinements
340030011,Industrial & Scientific/Cutting Tools/Broaches,item_type_keyword:broaches,See Available Refinements
340031011,Industrial & Scientific/Cutting Tools/Chamfer Cutters,item_type_keyword:chamfer-cutters,See Available Refinements
340032011,Industrial & Scientific/Cutting Tools/Chamfer Milling Cutters,item_type_keyword:chamfer-milling-cutters,See Available Refinements
340034011,Industrial & Scientific/Cutting Tools/Concave Cutters,item_type_keyword:concave-cutters,See Available Refinements
340033011,Industrial & Scientific/Cutting Tools/Convex Cutters,item_type_keyword:convex-cutters,See Available Refinements
256258011,Industrial & Scientific/Cutting Tools/Counterbores,item_type_keyword:counterbores,See Available Refinements
256259011,Industrial & Scientific/Cutting Tools/Countersinks,item_type_keyword:countersinks,See Available Refinements
256260011,Industrial & Scientific/Cutting Tools/Countersinks/Combined Drill Countersinks,item_type_keyword:combined-drill-countersinks,See Available Refinements
256261011,Industrial & Scientific/Cutting Tools/Countersinks/Double End Countersinks,item_type_keyword:double-end-countersinks,See Available Refinements
256262011,Industrial & Scientific/Cutting Tools/Countersinks/Single End Countersinks,item_type_keyword:single-end-countersinks,See Available Refinements
256263011,Industrial & Scientific/Cutting Tools/Cutting Burs,item_type_keyword:cutting-burs,See Available Refinements
401548011,Industrial & Scientific/Cutting Tools/Cutting Tool Coolants,item_type_keyword:cutting-tool-coolants,See Available Refinements
401549011,Industrial & Scientific/Cutting Tools/Cutting Tool Holders,item_type_keyword:cutting-tool-holders,See Available Refinements
340035011,Industrial & Scientific/Cutting Tools/Deburring Cutters,item_type_keyword:deburring-cutters,See Available Refinements
340036011,Industrial & Scientific/Cutting Tools/Dovetail Cutters,item_type_keyword:dovetail-cutters,See Available Refinements
340037011,Industrial & Scientific/Cutting Tools/Drill Adapters,item_type_keyword:drill-adapters,See Available Refinements
256264011,Industrial & Scientific/Cutting Tools/Drill Bits,,See Available Refinements
340049011,Industrial & Scientific/Cutting Tools/Drill Bits/Center Drill Inserts,item_type_keyword:center-drill-inserts,See Available Refinements
401551011,Industrial & Scientific/Cutting Tools/Drill Bits/Circuit Board Drill Bits,item_type_keyword:circuit-board-drill-bits,See Available Refinements
552396,Industrial & Scientific/Cutting Tools/Drill Bits/Countersink Bits,item_type_keyword:countersink-bits,See Available Refinements
401552011,Industrial & Scientific/Cutting Tools/Drill Bits/Die Drill Bits,item_type_keyword:die-drill-bits,See Available Refinements
552400,Industrial & Scientific/Cutting Tools/Drill Bits/Hex-Shank Drill Bits,item_type_keyword:hex-shank-drill-bits,See Available Refinements
256276011,Industrial & Scientific/Cutting Tools/Drill Bits/Masonry Drill Bits,item_type_keyword:masonry-drill-bits,See Available Refinements
256268011,Industrial & Scientific/Cutting Tools/Drill Bits/Masonry Drill Bits/Core Drill Bits,item_type_keyword:core-drill-bits,See Available Refinements
552404,Industrial & Scientific/Cutting Tools/Drill Bits/Masonry Drill Bits/Round-Shank Percussion Bits,item_type_keyword:round-shank-percussion-bits,See Available Refinements
2941343011,Industrial & Scientific/Cutting Tools/Drill Bits/Masonry Drill Bits/SDS-Max Shank Bits,item_type_keyword:sds-max-shank-bits,See Available Refinements
552406,Industrial & Scientific/Cutting Tools/Drill Bits/Masonry Drill Bits/SDS-Shank Bits,item_type_keyword:sds-shank-bits,See Available Refinements
552414,Industrial & Scientific/Cutting Tools/Drill Bits/Masonry Drill Bits/Spline-Shank Bits,item_type_keyword:spline-shank-bits,See Available Refinements
2941336011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits,,See Available Refinements
340028011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Annular Cutters,item_type_keyword:annular-cutters,See Available Refinements
2941337011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Gun Drill Bits,item_type_keyword:gun-drill-bits,See Available Refinements
256274011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Hole Enlarging Drill Bits,item_type_keyword:hole-enlarging-drill-bits,See Available Refinements
256277011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Micro Drill Bits,item_type_keyword:micro-drill-bits,See Available Refinements
340052011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Reduced Shank Drill Bits,item_type_keyword:reduced-shank-drill-bits,See Available Refinements
256286011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Spotting Drill Bits,item_type_keyword:spotting-drill-bits,See Available Refinements
256287011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Step Drill Bits,item_type_keyword:step-drill-bits,See Available Refinements
2941338011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Subland Drill Bits,item_type_keyword:subland-drill-bits,See Available Refinements
340051011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Taper Shank Drill Bits,item_type_keyword:taper-shank-drill-bits,See Available Refinements
2941339011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Threaded Shank Bits,item_type_keyword:threaded-shank-drill-bits,See Available Refinements
552416,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Twist Bits,item_type_keyword:twist-bits,See Available Refinements
256270011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Twist Bits/Extra Long Drill Bits,item_type_keyword:extra-long-drill-bits,See Available Refinements
256275011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Twist Bits/Jobber Drill Bits,item_type_keyword:jobber-drill-bits,See Available Refinements
256289011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Twist Bits/Long Length Bits,item_type_keyword:long-length-drill-bits,See Available Refinements
2941341011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Twist Bits/Mechanic's Length Bits,item_type_keyword:mechanics-length-drill-bits,See Available Refinements
2941342011,Industrial & Scientific/Cutting Tools/Drill Bits/Metalworking & Multipurpose Drill Bits/Twist Bits/Short Length Bits,item_type_keyword:short-length-drill-bits,See Available Refinements
256291011,Industrial & Scientific/Cutting Tools/Drill Bits/Wood Drill Bits,item_type_keyword:wood-drill-bits,See Available Refinements
552410,Industrial & Scientific/Cutting Tools/Drill Bits/Wood Drill Bits/Auger Drill Bits,item_type_keyword:ship-auger-bits,See Available Refinements
552392,Industrial & Scientific/Cutting Tools/Drill Bits/Wood Drill Bits/Boring Drill Bits,item_type_keyword:boring-bits,See Available Refinements
552394,Industrial & Scientific/Cutting Tools/Drill Bits/Wood Drill Bits/Brad-Point Drill Bits,item_type_keyword:brad-point-bits,See Available Refinements
552398,Industrial & Scientific/Cutting Tools/Drill Bits/Wood Drill Bits/Forstner Drill Bits,item_type_keyword:forstner-bits,See Available Refinements
552408,Industrial & Scientific/Cutting Tools/Drill Bits/Wood Drill Bits/Self-Feed Drill Bits,item_type_keyword:self-feed-bits,See Available Refinements
552412,Industrial & Scientific/Cutting Tools/Drill Bits/Wood Drill Bits/Spade Drill Bits,item_type_keyword:spade-bits,See Available Refinements
2941340011,Industrial & Scientific/Cutting Tools/Drill Bits/Wood Drill Bits/Taper Point Drill Bits,item_type_keyword:taper-point-drill-bits,See Available Refinements
401581011,Industrial & Scientific/Cutting Tools/Fixturing Clamps,item_type_keyword:fixturing-clamps,See Available Refinements
256292011,Industrial & Scientific/Cutting Tools/Hole Cutters,item_type_keyword:hole-cutters,See Available Refinements
552402,Industrial & Scientific/Cutting Tools/Hole Saws,item_type_keyword:hole-saws,See Available Refinements
257513011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders,item_type_keyword:indexable-insert-holders,See Available Refinements
401556011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Coolant Hole Turning Holders,item_type_keyword:coolant-hole-turning-holders,See Available Refinements
257515011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Drilling Holders,item_type_keyword:drilling-holders,See Available Refinements
257518011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Grooving Holders,item_type_keyword:grooving-holders,See Available Refinements
401557011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Grooving Holders/Grooving Part Off Holders,item_type_keyword:grooving-part-off-holders,See Available Refinements
401558011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Grooving Holders/Grooving Threading Holders,item_type_keyword:grooving-threading-holders,See Available Refinements
401555011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Milling Holders,item_type_keyword:milling-holders,See Available Refinements
262581011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Milling Holders/End Mill Holders,item_type_keyword:end-mill-holders,See Available Refinements
262582011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Milling Holders/Face Mill Holders,item_type_keyword:face-mill-holders,See Available Refinements
262583011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Milling Holders/Slotting Mill Holders,item_type_keyword:slotting-mill-holders,See Available Refinements
342528011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Spade Blade Holders,item_type_keyword:spade-blade-holders,See Available Refinements
257516011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Threading Holders,item_type_keyword:threading-holders,See Available Refinements
257517011,Industrial & Scientific/Cutting Tools/Indexable Insert Holders/Turning Holders,item_type_keyword:turning-holders,See Available Refinements
257519011,Industrial & Scientific/Cutting Tools/Indexable Inserts,item_type_keyword:indexable-inserts,See Available Refinements
257524011,Industrial & Scientific/Cutting Tools/Indexable Inserts/Boring Inserts,item_type_keyword:boring-inserts,See Available Refinements
257520011,Industrial & Scientific/Cutting Tools/Indexable Inserts/Drilling Inserts,item_type_keyword:drilling-inserts,See Available Refinements
257523011,Industrial & Scientific/Cutting Tools/Indexable Inserts/Grooving Inserts,item_type_keyword:grooving-inserts,See Available Refinements
331552011,Industrial & Scientific/Cutting Tools/Indexable Inserts/Grooving Inserts/Face Grooving Inserts,item_type_keyword:face-grooving-inserts,See Available Refinements
331553011,Industrial & Scientific/Cutting Tools/Indexable Inserts/Grooving Inserts/Internal Grooving Inserts,item_type_keyword:internal-grooving-inserts,See Available Refinements
257521011,Industrial & Scientific/Cutting Tools/Indexable Inserts/Milling Inserts,item_type_keyword:milling-inserts,See Available Refinements
331550011,Industrial & Scientific/Cutting Tools/Indexable Inserts/Parting Inserts,item_type_keyword:parting-inserts,See Available Refinements
331551011,Industrial & Scientific/Cutting Tools/Indexable Inserts/Profiling Inserts,item_type_keyword:profiling-inserts,See Available Refinements
342529011,Industrial & Scientific/Cutting Tools/Indexable Inserts/Spade Blade Inserts,item_type_keyword:spade-blade-inserts,See Available Refinements
262580011,Industrial & Scientific/Cutting Tools/Indexable Inserts/Threading Inserts,item_type_keyword:threading-inserts,See Available Refinements
257522011,Industrial & Scientific/Cutting Tools/Indexable Inserts/Turning Inserts,item_type_keyword:turning-inserts,See Available Refinements
1265143011,Industrial & Scientific/Cutting Tools/Live Centers,item_type_keyword:live-centers,See Available Refinements
256302011,Industrial & Scientific/Cutting Tools/Milling Cutters,item_type_keyword:milling-cutters,See Available Refinements
256303011,Industrial & Scientific/Cutting Tools/Milling Cutters/Ball Nose Cutters,item_type_keyword:ball-nose-cutters,See Available Refinements
256304011,Industrial & Scientific/Cutting Tools/Milling Cutters/Chamfer Mills,item_type_keyword:chamfer-mills,See Available Refinements
256305011,Industrial & Scientific/Cutting Tools/Milling Cutters/End Mills,item_type_keyword:end-mills,See Available Refinements
340044011,Industrial & Scientific/Cutting Tools/Milling Cutters/End Mills/Ball Nose End Mills,item_type_keyword:ball-nose-end-mills,See Available Refinements
340046011,Industrial & Scientific/Cutting Tools/Milling Cutters/End Mills/Corner Radius End Mills,item_type_keyword:corner-radius-end-mills,See Available Refinements
340045011,Industrial & Scientific/Cutting Tools/Milling Cutters/End Mills/Corner Rounding End Mills,item_type_keyword:corner-rounding-end-mills,See Available Refinements
2382225011,Industrial & Scientific/Cutting Tools/Milling Cutters/End Mills/Square Nose End Mills,item_type_keyword:square-nose-end-mills,See Available Refinements
340047011,Industrial & Scientific/Cutting Tools/Milling Cutters/End Mills/Tapered End Mills,item_type_keyword:tapered-end-mills,See Available Refinements
256306011,Industrial & Scientific/Cutting Tools/Milling Cutters/Face Mills,item_type_keyword:face-mills,See Available Refinements
256307011,Industrial & Scientific/Cutting Tools/Milling Cutters/Hobbing Cutters,item_type_keyword:hobbing-cutters,See Available Refinements
256308011,Industrial & Scientific/Cutting Tools/Milling Cutters/Involute Gear Cutters,item_type_keyword:involute-gear-cutters,See Available Refinements
256309011,Industrial & Scientific/Cutting Tools/Milling Cutters/Side & Face Cutters,item_type_keyword:side-and-face-cutters,See Available Refinements
256310011,Industrial & Scientific/Cutting Tools/Milling Cutters/Slab Mills,item_type_keyword:slab-mills,See Available Refinements
256311011,Industrial & Scientific/Cutting Tools/Milling Cutters/Slotting Cutters,item_type_keyword:slotting-cutters,See Available Refinements
256312011,Industrial & Scientific/Cutting Tools/Milling Cutters/Slotting Cutters/Four Wing Slotting Cutters,item_type_keyword:four-wing-slotting-cutters,See Available Refinements
256313011,Industrial & Scientific/Cutting Tools/Milling Cutters/Slotting Cutters/Slotting Cutter Arbors,item_type_keyword:slotting-cutter-arbors,See Available Refinements
256314011,Industrial & Scientific/Cutting Tools/Milling Cutters/Slotting Cutters/Three Wing Slotting Cutters,item_type_keyword:three-wing-slotting-cutters,See Available Refinements
256315011,Industrial & Scientific/Cutting Tools/Milling Cutters/Slotting Cutters/Two Wing Slotting Cutters,item_type_keyword:two-wing-slotting-cutters,See Available Refinements
256316011,Industrial & Scientific/Cutting Tools/Milling Cutters/T Slot Cutters,item_type_keyword:t-slot-cutters,See Available Refinements
256317011,Industrial & Scientific/Cutting Tools/Milling Cutters/Woodruff Keyseat Cutters,item_type_keyword:woodruff-keyseat-cutters,See Available Refinements
340038011,Industrial & Scientific/Cutting Tools/Port Contour Cutters,item_type_keyword:port-contour-cutters,See Available Refinements
2225051011,Industrial & Scientific/Cutting Tools/Punches,item_type_keyword:hand-tool-punches,See Available Refinements
2225053011,Industrial & Scientific/Cutting Tools/Punches/Alignment & Positioning,item_type_keyword:hand-tool-alignment-and-positioning-punches,See Available Refinements
2225054011,Industrial & Scientific/Cutting Tools/Punches/Arch,item_type_keyword:hand-tool-arch-punches,See Available Refinements
