Node ID,Node Path,Query,Refinement Link
10987971,Software/Games/Mac Games/Sports/Hockey,item_type_keyword:computer-video-games AND hardware_platform:mac AND genre:ice-hockey-game-genre,See Available Refinements
10987981,Software/Games/Mac Games/Sports/Hunting & Fishing,item_type_keyword:computer-video-games AND hardware_platform:mac AND genre:hunting-game-genre,See Available Refinements
10988001,Software/Games/Mac Games/Sports/Soccer,item_type_keyword:computer-video-games AND hardware_platform:mac AND genre:soccer-game-genre,See Available Refinements
10988011,Software/Games/Mac Games/Sports/Wrestling,item_type_keyword:computer-video-games AND hardware_platform:mac AND genre:wrestling-game-genre,See Available Refinements
265754,Software/Games/Mac Games/Strategy,item_type_keyword:computer-video-games AND hardware_platform:mac AND genre:strategy-game-genre,See Available Refinements
10988041,Software/Games/Mac Games/Strategy/Real-Time,item_type_keyword:computer-video-games AND hardware_platform:mac AND genre:real-time-strategy-game-genre,See Available Refinements
10988071,Software/Games/Mac Games/Strategy/Turn-Based,item_type_keyword:computer-video-games AND hardware_platform:mac AND genre:turn-based-strategy-game-genre,See Available Refinements
1294221011,Software/Games/PC Games,,See Available Refinements
229577,Software/Games/PC Games/Action,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:action-game-genre,See Available Refinements
11006301,Software/Games/PC Games/Action/Fighting,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:fighting-action-game-genre,See Available Refinements
13037361,Software/Games/PC Games/Action/Military & Espionage,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:military-and-espionage-action-game-genre,See Available Refinements
229580,Software/Games/PC Games/Action/Shooter,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:shooter-action-game-genre,See Available Refinements
229579,Software/Games/PC Games/Adventure,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:adventure-game-genre,See Available Refinements
11006331,Software/Games/PC Games/Racing & Flying,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:racing-game-genre,See Available Refinements
360734011,Software/Games/PC Games/Rhythm,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:rhythm-game-genre,See Available Refinements
1251195011,Software/Games/PC Games/Rhythm/Dancing,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:dancing-game-genre,See Available Refinements
1251197011,Software/Games/PC Games/Rhythm/Musical Instruments,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:musical-instrument-game-genre,See Available Refinements
1251196011,Software/Games/PC Games/Rhythm/Singing & Karaoke,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:singing-game-genre,See Available Refinements
289966,Software/Games/PC Games/Role-Playing,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:role-playing-game-genre,See Available Refinements
229594,Software/Games/PC Games/Simulation,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:simulation-game-genre,See Available Refinements
229595,Software/Games/PC Games/Simulation/Driving,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:driving-simulation-game-genre,See Available Refinements
229596,Software/Games/PC Games/Simulation/Flight,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:flight-simulation-game-genre,See Available Refinements
11006431,Software/Games/PC Games/Simulation/Life,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:life-simulation-game-genre,See Available Refinements
229599,Software/Games/PC Games/Sports,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:sports-and-outdoors-game-genre,See Available Refinements
229600,Software/Games/PC Games/Sports/Baseball,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:baseball-game-genre,See Available Refinements
229601,Software/Games/PC Games/Sports/Basketball,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:basketball-game-genre,See Available Refinements
409586,Software/Games/PC Games/Sports/Boarding & Blading,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:skateboarding-game-genre,See Available Refinements
229608,Software/Games/PC Games/Sports/Boxing,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:boxing-game-genre,See Available Refinements
229602,Software/Games/PC Games/Sports/Football,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:football-game-genre,See Available Refinements
229603,Software/Games/PC Games/Sports/Golf,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:golf-game-genre,See Available Refinements
229604,Software/Games/PC Games/Sports/Hockey,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:ice-hockey-game-genre,See Available Refinements
229605,Software/Games/PC Games/Sports/Hunting & Fishing,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:hunting-game-genre,See Available Refinements
229606,Software/Games/PC Games/Sports/Soccer,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:soccer-game-genre,See Available Refinements
11006451,Software/Games/PC Games/Sports/Wrestling,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:wrestling-game-genre,See Available Refinements
229609,Software/Games/PC Games/Strategy,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:strategy-game-genre,See Available Refinements
11006461,Software/Games/PC Games/Strategy/Real-Time,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:real-time-strategy-game-genre,See Available Refinements
11006471,Software/Games/PC Games/Strategy/Turn-Based,item_type_keyword:computer-video-games AND hardware_platform:pc AND genre:turn-based-strategy-game-genre,See Available Refinements
229624,Software/Home & Hobbies,,See Available Refinements
229625,Software/Home & Hobbies/Cooking & Health,item_type_keyword:( cooking-recipe-software OR exercise-and-fitness-software ),See Available Refinements
229628,Software/Home & Hobbies/Fashion,item_type_keyword:hobby-software AND thesaurus_subject_keywords:fashion,See Available Refinements
229627,Software/Home & Hobbies/Genealogy,item_type_keyword:genealogy-software,See Available Refinements
229630,Software/Home & Hobbies/Home & Garden Design,item_type_keyword:home-design-software,See Available Refinements
15699361,Software/Home & Hobbies/Legal,item_type_keyword:legal-software,See Available Refinements
108156011,Software/Home & Hobbies/Scrapbooking,item_type_keyword:scrapbooking-software,See Available Refinements
229619,Software/Home Publishing,item_type_keyword:desktop-publishing-software,See Available Refinements
229614,Software/Illustration & Design,,See Available Refinements
229616,Software/Illustration & Design/Animation & 3D,item_type_keyword:animation-software,See Available Refinements
229617,Software/Illustration & Design/CAD,item_type_keyword:cad-software,See Available Refinements
229620,Software/Illustration & Design/Illustration,item_type_keyword:illustration-software,See Available Refinements
229621,Software/Illustration & Design/Photo Editing,item_type_keyword:image-editing-software,See Available Refinements
15699351,Software/Illustration & Design/Training,item_type_keyword:graphics-application-training-software,See Available Refinements
497026,Software/Language & Travel,,See Available Refinements
229567,Software/Language & Travel/Foreign Languages,item_type_keyword:foreign-language-instruction-software,See Available Refinements
11024811,Software/Language & Travel/Foreign Languages/American Sign Language,item_type_keyword:american-sign-language-instruction-software,See Available Refinements
11024821,Software/Language & Travel/Foreign Languages/Arabic,item_type_keyword:arabic-language-instruction-software,See Available Refinements
5262043011,Software/Language & Travel/Foreign Languages/Chinese,item_type_keyword:chinese-language-instruction-software,See Available Refinements
5262044011,Software/Language & Travel/Foreign Languages/Danish,item_type_keyword:danish-language-instruction-software,See Available Refinements
5262045011,Software/Language & Travel/Foreign Languages/Dutch,item_type_keyword:dutch-language-instruction-software,See Available Refinements
283037,Software/Language & Travel/Foreign Languages/English,item_type_keyword:( english-language-instruction-software OR english-as-a-second-language-instruction-software ),See Available Refinements
5262047011,Software/Language & Travel/Foreign Languages/Finnish,item_type_keyword:finnish-language-instruction-software,See Available Refinements
283033,Software/Language & Travel/Foreign Languages/French,item_type_keyword:french-language-instruction-software,See Available Refinements
283034,Software/Language & Travel/Foreign Languages/German,item_type_keyword:german-language-instruction-software,See Available Refinements
11024831,Software/Language & Travel/Foreign Languages/Greek,item_type_keyword:greek-language-instruction-software,See Available Refinements
11024841,Software/Language & Travel/Foreign Languages/Hebrew,item_type_keyword:hebrew-language-instruction-software,See Available Refinements
5262048011,Software/Language & Travel/Foreign Languages/Hindi,item_type_keyword:hindi-language-instruction-software,See Available Refinements
5262049011,Software/Language & Travel/Foreign Languages/Indonesian,item_type_keyword:indonesian-language-instruction-software,See Available Refinements
5262050011,Software/Language & Travel/Foreign Languages/Irish,item_type_keyword:irish-language-instruction-software,See Available Refinements
283035,Software/Language & Travel/Foreign Languages/Italian,item_type_keyword:italian-language-instruction-software,See Available Refinements
5262051011,Software/Language & Travel/Foreign Languages/Japanese,item_type_keyword:japanese-language-instruction-software,See Available Refinements
5262052011,Software/Language & Travel/Foreign Languages/Korean,item_type_keyword:korean-language-instruction-software,See Available Refinements
11024851,Software/Language & Travel/Foreign Languages/Latin,item_type_keyword:latin-language-instruction-software,See Available Refinements
5262053011,Software/Language & Travel/Foreign Languages/Norwegian,item_type_keyword:norwegian-language-instruction-software,See Available Refinements
5262054011,Software/Language & Travel/Foreign Languages/Pashto,item_type_keyword:pashto-language-instruction-software,See Available Refinements
5262055011,Software/Language & Travel/Foreign Languages/Persian (Farsi),item_type_keyword:persian-farsi-language-instruction-software,See Available Refinements
5262056011,Software/Language & Travel/Foreign Languages/Polish,item_type_keyword:polish-language-instruction-software,See Available Refinements
5262057011,Software/Language & Travel/Foreign Languages/Portuguese,item_type_keyword:portuguese-language-instruction-software,See Available Refinements
5262058011,Software/Language & Travel/Foreign Languages/Russian,item_type_keyword:russian-language-instruction-software,See Available Refinements
283036,Software/Language & Travel/Foreign Languages/Slavic,item_type_keyword:slavic-languages-instruction-software,See Available Refinements
5262059011,Software/Language & Travel/Foreign Languages/Spanish,item_type_keyword:spanish-language-instruction-software,See Available Refinements
283032,Software/Language & Travel/Foreign Languages/Spanish & Portuguese,item_type_keyword:( spanish-language-instruction-software OR portuguese-language-instruction-software ),See Available Refinements
5262060011,Software/Language & Travel/Foreign Languages/Swahili,item_type_keyword:swahili-language-instruction-software,See Available Refinements
5262061011,Software/Language & Travel/Foreign Languages/Swedish,item_type_keyword:swedish-language-instruction-software,See Available Refinements
5262046011,Software/Language & Travel/Foreign Languages/Tagalog,item_type_keyword:tagalog-language-instruction-software,See Available Refinements
5262062011,Software/Language & Travel/Foreign Languages/Thai,item_type_keyword:thai-language-instruction-software,See Available Refinements
5262063011,Software/Language & Travel/Foreign Languages/Turkish,item_type_keyword:turkish-language-instruction-software,See Available Refinements
283031,Software/Language & Travel/Foreign Languages/Universal Translator,item_type_keyword:universal-language-translation-software,See Available Refinements
5262064011,Software/Language & Travel/Foreign Languages/Urdu,item_type_keyword:urdu-language-instruction-software,See Available Refinements
5262065011,Software/Language & Travel/Foreign Languages/Vietnamese,item_type_keyword:vietnamese-language-instruction-software,See Available Refinements
229569,Software/Language & Travel/Mapping,item_type_keyword:education-and-reference-software AND thesaurus_subject_keywords:maps,See Available Refinements
229637,Software/Networking,,See Available Refinements
15699261,Software/Networking/Client Access Licenses,item_type_keyword:client-access-licenses,See Available Refinements
289978,Software/Networking/Firewalls,item_type_keyword:firewall-software,See Available Refinements
289976,Software/Networking/Local Area Networks,item_type_keyword:local-area-network-software,See Available Refinements
491966,Software/Networking/Network Management,item_type_keyword:enterprise-management-software,See Available Refinements
289979,Software/Networking/Security,item_type_keyword:data-security-software,See Available Refinements
5223264011,Software/Networking/Servers,,See Available Refinements
491974,Software/Networking/Servers/Directory Servers,item_type_keyword:directory-server-software,See Available Refinements
491972,Software/Networking/Servers/File & Print Servers,item_type_keyword:( file-server-software OR  print-server-software ),See Available Refinements
15699271,Software/Networking/Servers/Linux Servers,item_type_keyword:server-software,See Available Refinements
492002,Software/Networking/Servers/Web Servers,item_type_keyword:web-server-software,See Available Refinements
289977,Software/Networking/Virtual Private Networks,item_type_keyword:virtual-private-network-software,See Available Refinements
229653,Software/Operating Systems,,See Available Refinements
300249,Software/Operating Systems/BeOS,item_type_keyword:beos-operating-system,See Available Refinements
229661,Software/Operating Systems/DOS,item_type_keyword:dos-operating-systems,See Available Refinements
229654,Software/Operating Systems/Linux & Unix,item_type_keyword:( linux-operating-systems OR  unix-operating-systems ),See Available Refinements
229660,Software/Operating Systems/Mac Operating Systems,item_type_keyword:mac-operating-systems,See Available Refinements
229655,Software/Operating Systems/Microsoft Windows,item_type_keyword:windows-operating-systems,See Available Refinements
229662,Software/Operating Systems/OS2,item_type_keyword:os2-operating-system,See Available Refinements
229621,Software/Photo Editing,item_type_keyword:image-editing-software,See Available Refinements
5223262011,Software/Programming & Web Development,,See Available Refinements
229667,Software/Programming & Web Development/Programming,,See Available Refinements
229668,Software/Programming & Web Development/Programming/Database,item_type_keyword:database-programming-software,See Available Refinements
290547,Software/Programming & Web Development/Programming/Database/DB2,item_type_keyword:db2-programming-languages,See Available Refinements
290546,Software/Programming & Web Development/Programming/Database/Filemaker,item_type_keyword:filemaker-programming-software,See Available Refinements
290544,Software/Programming & Web Development/Programming/Database/Oracle,item_type_keyword:oracle-programming-software,See Available Refinements
290545,Software/Programming & Web Development/Programming/Database/SQL,item_type_keyword:sql-programming-software,See Available Refinements
229669,Software/Programming & Web Development/Programming/Development Utilities,item_type_keyword:development-utility-software,See Available Refinements
290559,Software/Programming & Web Development/Programming/Development Utilities/Code Testing,item_type_keyword:code-testing-software,See Available Refinements
290560,Software/Programming & Web Development/Programming/Development Utilities/Program Installation,item_type_keyword:program-installation-software,See Available Refinements
229670,Software/Programming & Web Development/Programming/Programming Languages,item_type_keyword:programming-languages-software,See Available Refinements
229671,Software/Programming & Web Development/Programming/Training & Tutorials,item_type_keyword:programming-training-software,See Available Refinements
497024,Software/Programming & Web Development/Web Development,item_type_keyword:web-development-software,See Available Refinements
229641,Software/Programming & Web Development/Web Development/Web Browsers,item_type_keyword:web-browsing-software,See Available Refinements
289974,Software/Programming & Web Development/Web Development/Web Effects,,See Available Refinements
492010,Software/Programming & Web Development/Web Development/Web Effects/Animation,item_type_keyword:website-animation-software,See Available Refinements
492012,Software/Programming & Web Development/Web Development/Web Effects/Objects,item_type_keyword:website-object-software,See Available Refinements
289973,Software/Programming & Web Development/Web Development/Web Page Editors,item_type_keyword:website-editors,See Available Refinements
289975,Software/Programming & Web Development/Web Development/Web Site Hosting,item_type_keyword:web-hosting-software,See Available Refinements
229638,Software/Programming & Web Development/Web Development/e-Commerce,item_type_keyword:e-commerce-software,See Available Refinements
229545,Software/Tax Preparation,item_type_keyword:tax-preparation-software,See Available Refinements
229672,Software/Utilities,,See Available Refinements
229673,Software/Utilities/Backup,item_type_keyword:backup-and-recovery-software,See Available Refinements
283904,Software/Utilities/Cross Platform,item_type_keyword:cross-platform-software,See Available Refinements
283901,Software/Utilities/File Compression & Decompression,item_type_keyword:file-compression-and-decompression-software,See Available Refinements
283900,Software/Utilities/File Conversion,item_type_keyword:file-conversion-software,See Available Refinements
229640,Software/Utilities/Internet Utilities,item_type_keyword:internet-utilities-software,See Available Refinements
491992,Software/Utilities/Internet Utilities/Electronic Publishing,item_type_keyword:electronic-publishing-software,See Available Refinements
496912,Software/Utilities/Internet Utilities/Instant Messaging,item_type_keyword:instant-messaging-software,See Available Refinements
492000,Software/Utilities/Internet Utilities/Internet Phone,item_type_keyword:internet-phone-software,See Available Refinements
2251987011,Software/Utilities/Internet Utilities/Security & Filtering,item_type_keyword:internet-security-and-filtering-software,See Available Refinements
491998,Software/Utilities/Internet Utilities/Shared Internet,item_type_keyword:shared-internet-software,See Available Refinements
491994,Software/Utilities/Internet Utilities/Streaming Video,item_type_keyword:streaming-video-software,See Available Refinements
283905,Software/Utilities/Memory Management,item_type_keyword:memory-management-software,See Available Refinements
600526,Software/Utilities/Mobile Utilities,item_type_keyword:system-maintenance-and-utility-software AND thesaurus_attribute_keywords:pda-software-version,See Available Refinements
229674,Software/Utilities/PC Maintenance,item_type_keyword:pc-maintenance-software,See Available Refinements
283898,Software/Utilities/Partitions,item_type_keyword:partition-software,See Available Refinements
229675,Software/Utilities/Screen Savers,item_type_keyword:screen-saver-software,See Available Refinements
497022,Software/Video & Music,,See Available Refinements
283903,Software/Video & Music/CD Burning & Labeling,,See Available Refinements
567556,Software/Video & Music/CD Burning & Labeling/CD Burning,item_type_keyword:audio-burning-software,See Available Refinements
567558,Software/Video & Music/CD Burning & Labeling/CD Labeling,item_type_keyword:cd-labeling-software,See Available Refinements
567574,Software/Video & Music/Instrument Instruction,item_type_keyword:instrument-instruction-software,See Available Refinements
5223263011,Software/Video & Music/MP3 Editing & Effects,,See Available Refinements
567576,Software/Video & Music/MP3 Editing & Effects/MP3 Software,item_type_keyword:media-playing-software,See Available Refinements
567566,Software/Video & Music/MP3 Editing & Effects/Sound Libraries,item_type_keyword:sound-libraries,See Available Refinements
567580,Software/Video & Music/Music Notation,item_type_keyword:music-notation-software,See Available Refinements
11973741,Software/Video & Music/Sound Editing & Recording,item_type_keyword:audio-software,See Available Refinements
11973751,Software/Video & Music/Sound Editing & Recording/Accompaniment,item_type_keyword:accompaniment-software,See Available Refinements
11973761,Software/Video & Music/Sound Editing & Recording/Audio Plug-Ins,item_type_keyword:audio-plug-ins,See Available Refinements
567574,Software/Video & Music/Sound Editing & Recording/Instruction,item_type_keyword:instrument-instruction-software,See Available Refinements
11973781,Software/Video & Music/Sound Editing & Recording/Looping & Remixing,item_type_keyword:( looping-software OR remix-software ),See Available Refinements
567562,Software/Video & Music/Sound Editing & Recording/MIDI,item_type_keyword:midi-software,See Available Refinements
567556,Software/Video & Music/Sound Editing & Recording/Mastering & Burning,item_type_keyword:audio-burning-software,See Available Refinements
567560,Software/Video & Music/Sound Editing & Recording/Music Creation & Sequencing,item_type_keyword:sequencer-software,See Available Refinements
567580,Software/Video & Music/Sound Editing & Recording/Notation & Composition,item_type_keyword:music-notation-software,See Available Refinements
11973811,Software/Video & Music/Sound Editing & Recording/Production Stations,item_type_keyword:production-station-software,See Available Refinements
11973821,Software/Video & Music/Sound Editing & Recording/Recording,item_type_keyword:multitrack-recording-software,See Available Refinements
11973831,Software/Video & Music/Sound Editing & Recording/Sampling,item_type_keyword:sampler-software,See Available Refinements
567564,Software/Video & Music/Sound Editing & Recording/Sound Editing,item_type_keyword:audio-editing-software,See Available Refinements
567566,Software/Video & Music/Sound Editing & Recording/Sound Libraries,item_type_keyword:sound-libraries,See Available Refinements
11973861,Software/Video & Music/Sound Editing & Recording/Synthesizers,item_type_keyword:synthesizer-software,See Available Refinements
11973871,Software/Video & Music/Sound Editing & Recording/Virtual Instruments,item_type_keyword:virtual-instrument-software,See Available Refinements
290542,Software/Video & Music/Video Editing & Effects,item_type_keyword:video-software,See Available Refinements
567570,Software/Video & Music/Video Editing & Effects/Compositing & Effects,item_type_keyword:( video-compositing-software OR  video-effects-software ),See Available Refinements
1025842,Software/Video & Music/Video Editing & Effects/DVD Viewing & Authoring,item_type_keyword:dvd-software,See Available Refinements
567870,Software/Video & Music/Video Editing & Effects/Encoding,item_type_keyword:video-encoding-software,See Available Refinements
567572,Software/Video & Music/Video Editing & Effects/Video Editing,item_type_keyword:video-editing-software,See Available Refinements
